"","block","Chlamy","mic","temp","well.ID","r.exp"
"895",1,"n","8",43,"1.1.8",-0.0656091345131315
"896",1,"y","8",43,"1.3.4",-0.441329813387407
"897",1,"y","8",43,"1.3.7",-0.317715984920658
"898",1,"y","8",43,"1.5.10",-0.30609803289339
"899",1,"n","8",43,"2.4.6",-0.198760365782677
"900",1,"n","8",43,"2.5.3",-0.0858052112214515
"901",2,"n","8",43,"1.1.4",-0.0868193431667224
"902",2,"y","8",43,"1.4.9",-0.349642084245768
"903",2,"n","8",43,"2.4.9",-0.0731762781572884
"904",2,"n","8",43,"2.6.2",0.346517708711381
"905",2,"y","8",43,"2.6.6",-0.330339426740078
"906",2,"y","8",43,"2.6.7",-0.164961805845041
"907",1,"y","9",8,"1.4.3",0.00653640027946337
"908",1,"y","9",8,"1.6.1",0.0321317833770342
"909",1,"n","9",8,"1.6.8",-0.157169457020869
"910",1,"y","9",8,"2.4.1",0.112470534540111
"911",1,"n","9",8,"2.5.7",-0.154784087010627
"912",1,"n","9",8,"2.6.4",-0.137074074138057
"913",2,"y","9",8,"1.4.2",0.182994646423888
"914",2,"y","9",8,"1.4.6",0.269536136266903
"915",2,"n","9",8,"1.4.8",-0.0939175916676814
"916",2,"y","9",8,"1.4.10",0.30193765722173
"917",2,"n","9",8,"2.2.5",-0.103005191730525
"918",2,"n","9",8,"2.6.10",-0.113070940640666
"919",1,"n","9",14,"1.5.2",-0.197486177956263
"920",1,"n","9",14,"1.6.6",-0.111622974464117
"921",1,"n","9",14,"2.3.3",-0.0788407549321025
"922",1,"y","9",14,"2.3.5",0.589941935549261
"923",1,"y","9",14,"2.4.9",0.605279603236769
"924",1,"y","9",14,"2.6.10",0.254348512212271
"925",2,"n","9",14,"1.1.4",-0.0842616244409389
"926",2,"y","9",14,"1.2.3",0.507962720925065
"927",2,"y","9",14,"2.1.3",0.313281824161323
"928",2,"n","9",14,"2.1.10",-0.0801374734226809
"929",2,"n","9",14,"2.2.7",-0.0549404309589393
"930",2,"y","9",14,"2.6.4",0.52565700407211
"931",1,"n","9",20,"1.1.4",-0.179481940991794
"932",1,"y","9",20,"1.2.10",1.00460656355741
"933",1,"n","9",20,"1.5.4",-0.153871111683373
"934",1,"y","9",20,"1.6.7",0.256601486129481
"935",1,"n","9",20,"2.1.7",-0.106290080167232
"936",1,"y","9",20,"2.4.2",1.01659063871775
"937",2,"y","9",20,"1.3.7",0.387395167000834
"938",2,"n","9",20,"1.3.9",-0.0722968633107652
"939",2,"n","9",20,"1.5.7",-0.102831221038292
"940",2,"y","9",20,"2.3.7",0.0451832907757077
"941",2,"n","9",20,"2.4.4",-0.0530349532914398
"942",2,"y","9",20,"2.6.7",1.11982691427316
"943",1,"y","9",25,"1.1.8",1.41792451405588
"944",1,"y","9",25,"1.3.2",1.70055992213582
"945",1,"n","9",25,"2.1.8",-0.215054293923984
"946",1,"n","9",25,"2.2.5",-0.220823667831437
"947",1,"y","9",25,"2.4.3",1.75608746817274
"948",1,"n","9",25,"2.5.4",-0.153826068053897
"949",2,"n","9",25,"1.2.6",-0.0616475071542314
"950",2,"y","9",25,"1.6.7",1.04497034660898
"951",2,"n","9",25,"2.2.3",-0.13703926186154
"952",2,"n","9",25,"2.3.3",-0.115913184323593
"953",2,"y","9",25,"2.5.10",1.04958420150022
"954",2,"y","9",25,"2.6.9",1.16191559727678
"955",1,"y","9",30,"8.1.6",1.66797705553386
"956",1,"n","9",30,"9.2.10",-0.0596159733390645
"957",1,"y","9",30,"16.3.10",0.478309444283089
"958",1,"n","9",30,"23.5.1",-0.249798830520271
"959",1,"y","9",30,"24.1.8",1.40258473845476
"960",1,"n","9",30,"24.4.4",-0.0634589256702874
"961",2,"y","9",30,"3.6.3",2.08630884281233
"962",2,"y","9",30,"8.5.6",1.85723736350222
"963",2,"y","9",30,"11.3.9",1.82349823350826
"964",2,"n","9",30,"13.6.7",-0.119338566463427
"965",2,"n","9",30,"25.3.2",-0.138393994815897
"966",2,"n","9",30,"28.6.10",-0.142881461133224
"967",1,"y","9",33,"1.2.4",1.86589039843984
"968",1,"y","9",33,"1.6.5",1.90877542175833
"969",1,"y","9",33,"1.6.6",1.85598487503842
"970",1,"n","9",33,"2.2.1",-0.152503387571078
"971",1,"n","9",33,"2.2.3",1.99787288277919
"972",1,"n","9",33,"2.3.2",-0.156916890989053
"973",2,"y","9",33,"1.1.4",2.03130207267465
"974",2,"y","9",33,"1.3.5",2.07458206704247
"975",2,"n","9",33,"2.4.2",-0.0949909438915459
"976",2,"n","9",33,"2.4.6",-0.145308384272498
"977",2,"n","9",33,"2.4.9",-0.126920381656194
"978",1,"n","9",35,"1.2.5",-0.172067496736076
"979",1,"y","9",35,"1.2.8",1.85033867440758
"980",1,"y","9",35,"1.4.5",1.79483771238517
"981",1,"y","9",35,"2.1.1",2.10259637374453
"982",1,"n","9",35,"2.4.8",-0.121784427917623
"983",1,"n","9",35,"2.6.2",-0.144798084300471
"984",2,"n","9",35,"1.1.3",-0.109889878199337
"985",2,"y","9",35,"1.1.4",1.8140524978544
"986",2,"y","9",35,"1.3.2",1.99581847711494
"987",2,"n","9",35,"1.4.7",-0.165905934970678
"988",2,"y","9",35,"1.6.5",2.00994056678884
"989",2,"n","9",35,"2.3.6",-0.102223316586691
"990",1,"y","9",39,"1.2.1",0.504828756858378
"991",1,"y","9",39,"1.3.6",1.36056687476212
"992",1,"n","9",39,"1.4.10",-0.148956068343371
"993",1,"y","9",39,"1.5.1",1.33064702685606
"994",1,"n","9",39,"1.5.2",0.08509121054113
"995",1,"n","9",39,"2.6.5",0.91575929916876
"996",2,"y","9",39,"1.2.7",0.865716106609786
"997",2,"n","9",39,"1.3.5",-0.0893281349259163
"998",2,"y","9",39,"1.4.2",0.990390328392302
"999",2,"n","9",39,"1.4.4",-0.272439182398448
"1000",2,"n","9",39,"2.3.4",-0.126809087955013
"1001",1,"y","9",43,"1.1.5",-0.339149836259491
"1002",1,"y","9",43,"1.2.8",-0.234402419197526
"1003",1,"n","9",43,"1.5.1",-0.153854541967912
"1004",1,"n","9",43,"1.6.7",-0.127223052317638
"1005",1,"n","9",43,"2.3.9",-0.140266932359766
"1006",1,"y","9",43,"2.5.8",-0.242490702864884
"1007",2,"n","9",43,"1.3.4",-0.170674188063534
"1008",2,"y","9",43,"1.4.3",-0.153874472403746
"1009",2,"n","9",43,"2.2.4",-0.0846170884257019
"1010",2,"n","9",43,"2.4.2",-0.114229131159508
"1011",2,"y","9",43,"2.4.7",-0.171775638853307
"1012",2,"y","9",43,"2.5.4",-0.153857279615364
"1013",1,"y","10",8,"1.4.1",0.109082273630608
"1014",1,"y","10",8,"1.5.10",-0.0121871465005079
"1015",1,"n","10",8,"2.1.3",-0.126635682625363
"1016",1,"n","10",8,"2.2.10",-0.1096674212851
"1017",1,"y","10",8,"2.5.10",0.0272859335286828
"1018",1,"n","10",8,"2.6.2",-0.114006659239992
"1019",2,"n","10",8,"1.3.1",-0.0855933585674909
"1020",2,"y","10",8,"1.3.9",0.218168222250994
"1021",2,"y","10",8,"1.5.8",0.140609079251989
"1022",2,"n","10",8,"1.6.3",-0.1453219001306
"1023",2,"n","10",8,"1.6.8",-0.144217528338079
"1024",2,"y","10",8,"2.1.8",0.176172655315806
"1025",1,"n","10",14,"1.1.7",-0.106118913901513
"1026",1,"y","10",14,"1.4.7",0.320149298526506
"1027",1,"y","10",14,"1.6.5",0.598237015764339
"1028",1,"n","10",14,"2.1.3",-0.159061190111861
"1029",1,"n","10",14,"2.2.2",-0.0423781887841184
"1030",1,"y","10",14,"2.2.6",0.690999099139462
"1031",2,"n","10",14,"1.1.9",-0.085438808764343
"1032",2,"y","10",14,"1.4.2",0.503998805859557
"1033",2,"n","10",14,"2.2.1",-0.0881777877602571
"1034",2,"y","10",14,"2.4.4",0.490102992440993
"1035",2,"y","10",14,"2.6.7",0.0668548146541182
"1036",2,"n","10",14,"2.6.8",-0.0958824046385392
"1037",1,"y","10",20,"1.4.3",0.851164136155087
"1038",1,"n","10",20,"2.1.6",-0.206970671975115
"1039",1,"y","10",20,"2.4.3",0.585188791103175
"1040",1,"y","10",20,"2.4.4",0.988697837952977
"1041",1,"n","10",20,"2.5.3",-0.133141071665388
"1042",1,"n","10",20,"2.5.5",-0.113170160527061
"1043",2,"y","10",20,"1.1.6",1.13044570395282
"1044",2,"y","10",20,"1.4.8",1.11150223212595
"1045",2,"n","10",20,"1.6.2",-0.0518365140848078
"1046",2,"y","10",20,"1.6.8",0.555658544359496
"1047",2,"n","10",20,"2.5.9",-0.0895602784970684
"1048",2,"n","10",20,"2.6.1",-0.111111906884329
"1049",1,"y","10",25,"1.2.3",0.561097902209456
"1050",1,"n","10",25,"1.3.4",-0.0548889615218558
"1051",1,"n","10",25,"1.5.1",-0.14247463396921
"1052",1,"n","10",25,"1.6.9",-0.0703730494770492
"1053",1,"y","10",25,"2.1.1",1.7667785977329
"1054",1,"y","10",25,"2.6.4",1.75707687574003
"1055",2,"n","10",25,"1.1.8",-0.0920459150892745
"1056",2,"y","10",25,"1.6.8",0.849880453365357
"1057",2,"n","10",25,"2.2.6",-0.0951306819646532
"1058",2,"y","10",25,"2.3.1",1.27905741016209
"1059",2,"n","10",25,"2.5.7",-0.0823205840300737
"1060",1,"y","10",30,"1.3.6",1.67954986893409
"1061",1,"n","10",30,"2.2.10",-0.190549766559209
"1062",1,"n","10",30,"9.5.4",-0.122533761103649
"1063",1,"y","10",30,"11.2.6",1.28327043904618
"1064",1,"n","10",30,"19.6.8",-0.180196693776135
"1065",1,"y","10",30,"30.3.8",1.28998935228102
"1066",2,"n","10",30,"4.2.10",-0.0530386468862652
"1067",2,"y","10",30,"7.1.7",1.98989966119175
"1068",2,"y","10",30,"21.3.2",1.50051703842366
"1069",2,"n","10",30,"24.1.8",1.16587494598696
"1070",2,"n","10",30,"27.2.3",-0.172337389038294
"1071",2,"y","10",30,"28.1.10",1.67596079709161
"1072",1,"y","10",33,"1.1.5",1.82863371286963
"1073",1,"n","10",33,"1.1.9",2.50129731815441
"1074",1,"y","10",33,"1.3.4",1.45916800255097
"1075",1,"n","10",33,"1.4.1",-0.1755921801594
"1076",1,"n","10",33,"2.4.1",0.0119562357597607
"1077",1,"y","10",33,"2.5.5",1.84975071912045
"1078",2,"n","10",33,"1.3.1",-0.164762426323561
"1079",2,"n","10",33,"1.3.8",-0.118641090132279
"1080",2,"y","10",33,"1.3.10",2.0633618592491
"1081",2,"n","10",33,"2.2.2",-0.14569143576614
"1082",2,"y","10",33,"2.3.5",2.00810705774873
"1083",2,"y","10",33,"2.6.3",1.9663102359511
"1084",1,"y","10",35,"1.1.10",1.89853415832105
"1085",1,"n","10",35,"1.5.2",-0.11455508261129
"1086",1,"y","10",35,"1.5.7",1.02598949417419
"1087",1,"y","10",35,"2.1.4",1.92388434923032
"1088",1,"n","10",35,"2.2.1",-0.16843969530623
"1089",1,"n","10",35,"2.6.7",-0.0568957589221913
"1090",2,"y","10",35,"1.1.6",2.04193662083522
"1091",2,"n","10",35,"1.2.2",-0.107347970672162
"1092",2,"y","10",35,"1.2.4",2.40552010249655
"1093",2,"n","10",35,"1.5.9",-0.141507786631046
"1094",2,"n","10",35,"1.6.3",-0.139540305323974
"1095",2,"y","10",35,"2.6.4",2.23578799704684
"1096",1,"y","10",39,"1.1.10",1.35352426285305
"1097",1,"n","10",39,"1.6.8",-0.0438761871667166
"1098",1,"n","10",39,"1.6.10",0.145615937938418
"1099",1,"n","10",39,"2.3.6",-0.0687266476463999
"1100",1,"y","10",39,"2.3.8",1.09488890140266
"1101",1,"y","10",39,"2.5.1",0.574689698512812
"1102",2,"y","10",39,"1.5.8",1.03107819927556
"1103",2,"n","10",39,"1.6.5",-0.18092045996325
"1104",2,"y","10",39,"2.3.9",0.905667949780652
"1105",2,"n","10",39,"2.5.3",-0.138097583053857
"1106",2,"n","10",39,"2.5.6",-0.169318092780913
"1107",1,"y","10",43,"1.1.1",-0.223214682418043
"1108",1,"y","10",43,"1.4.8",-0.318827096694331
"1109",1,"n","10",43,"1.5.2",-0.107434375509271
"1110",1,"n","10",43,"2.1.2",-0.190289108162429
"1111",1,"n","10",43,"2.2.5",-0.185354507384979
"1112",1,"y","10",43,"2.2.6",-0.373500864700283
"1113",2,"n","10",43,"1.1.10",-0.105492391119215
"1114",2,"y","10",43,"1.4.2",-0.272189730243692
"1115",2,"y","10",43,"1.6.1",-0.245184611408926
"1116",2,"y","10",43,"2.3.8",-0.344611337125567
"1117",2,"n","10",43,"2.3.9",0.168575520118879
"1118",2,"n","10",43,"2.4.1",-0.122738612894391
"1119",1,"n","11",8,"1.3.8",-0.200115275653207
"1120",1,"y","11",8,"1.3.10",-0.0384146837311342
"1121",1,"y","11",8,"1.4.7",0.0457874856100575
"1122",1,"n","11",8,"2.3.6",0.155582834057183
"1123",1,"n","11",8,"2.6.9",-0.179429654745848
"1124",1,"y","11",8,"2.6.10",-0.0175091746609112
"1125",2,"y","11",8,"1.2.4",0.150652264140935
"1126",2,"n","11",8,"1.2.8",-0.154002428313464
"1127",2,"n","11",8,"1.5.5",-0.0877577184176461
"1128",2,"n","11",8,"2.1.4",-0.138367314394624
"1129",2,"y","11",8,"2.5.5",0.210926223431079
"1130",1,"n","11",14,"1.3.4",-0.109848058237272
"1131",1,"y","11",14,"1.6.1",0.355511628821573
"1132",1,"y","11",14,"2.1.7",0.450860803662373
"1133",1,"n","11",14,"2.2.3",-0.0750550636580957
"1134",1,"y","11",14,"2.4.5",0.397692417749414
"1135",1,"n","11",14,"2.6.8",-0.142173572901155
"1136",2,"y","11",14,"1.5.2",0.0478460057778152
"1137",2,"y","11",14,"1.5.4",0.481594495171099
"1138",2,"y","11",14,"1.6.3",0.0916533674288588
"1139",2,"n","11",14,"2.1.2",-0.0801120641919976
"1140",2,"n","11",14,"2.6.5",-0.0966859452097665
"1141",2,"n","11",14,"2.6.6",-0.0520825416657899
"1142",1,"y","11",20,"1.2.8",0.589244284392623
"1143",1,"y","11",20,"1.4.7",0.448569536901256
"1144",1,"n","11",20,"1.6.2",-0.154455503688802
"1145",1,"n","11",20,"2.3.9",-0.124930608579393
"1146",1,"y","11",20,"2.4.6",0.408524308634254
"1147",1,"n","11",20,"2.5.8",-0.110297530638286
"1148",2,"y","11",20,"1.3.4",0.525217307958828
"1149",2,"n","11",20,"1.5.10",-0.110478806661676
"1150",2,"n","11",20,"2.1.3",-0.112526835001394
"1151",2,"y","11",20,"2.4.3",1.19284837001915
"1152",2,"n","11",20,"2.6.8",-0.059741374497571
"1153",2,"y","11",20,"2.6.9",0.386474352341424
"1154",1,"y","11",25,"1.1.2",0.831231490827422
"1155",1,"n","11",25,"1.1.7",-0.00367845262747768
"1156",1,"y","11",25,"1.2.4",1.0583151003032
"1157",1,"y","11",25,"1.3.6",1.1476014374265
"1158",1,"n","11",25,"1.5.5",-0.126434843770861
"1159",1,"n","11",25,"2.4.6",-0.131272707199778
"1160",2,"y","11",25,"1.6.2",0.963177342162019
"1161",2,"n","11",25,"2.1.7",-0.089192332789879
"1162",2,"y","11",25,"2.3.5",0.986811630252204
"1163",2,"n","11",25,"2.3.7",-0.0883065605139373
"1164",2,"n","11",25,"2.4.1",-0.111175411573025
"1165",2,"y","11",25,"2.6.3",0.785017064906752
"1166",1,"n","11",30,"2.2.1",0.232843490215966
"1167",1,"y","11",30,"2.3.4",1.49676032016489
"1168",1,"n","11",30,"9.3.5",-0.0213089177014884
"1169",1,"y","11",30,"26.1.4",1.33781177848452
"1170",1,"y","11",30,"26.3.6",1.283197945029
"1171",1,"n","11",30,"27.3.9",-0.0836201002489997
"1172",2,"n","11",30,"6.1.4",-0.0849740325342834
"1173",2,"n","11",30,"9.2.3",-0.0259090740654992
"1174",2,"n","11",30,"20.3.8",-0.14777495988031
"1175",2,"y","11",30,"26.5.3",1.92979443316476
"1176",2,"y","11",30,"30.4.4",1.92842512002811
"1177",2,"y","11",30,"31.3.1",1.99095979143372
"1178",1,"n","11",33,"1.1.8",3.08765690804087
"1179",1,"n","11",33,"1.2.3",-0.0635433134698426
"1180",1,"y","11",33,"1.4.8",2.05659991576917
"1181",1,"y","11",33,"1.5.5",2.06899174951083
"1182",1,"n","11",33,"1.5.8",-0.0107709649594603
"1183",1,"y","11",33,"2.3.6",2.49762278814216
"1184",2,"n","11",33,"1.1.10",-0.0436801608660517
"1185",2,"y","11",33,"1.4.3",1.98381090746883
"1186",2,"n","11",33,"1.5.4",-0.142694906758492
"1187",2,"y","11",33,"1.6.5",1.92350571804852
"1188",2,"n","11",33,"2.3.10",-0.0819764124694603
"1189",2,"y","11",33,"2.5.5",2.20913645630004
"1190",1,"y","11",35,"1.2.1",2.51566850524233
"1191",1,"n","11",35,"1.4.1",-0.0406619800928576
"1192",1,"n","11",35,"2.3.8",-0.107561896167612
"1193",1,"y","11",35,"2.5.5",2.59990766461783
"1194",1,"n","11",35,"2.5.8",-0.012042097968323
"1195",1,"y","11",35,"2.6.3",2.46874682341902
"1196",2,"y","11",35,"1.1.1",1.86735004953604
"1197",2,"y","11",35,"1.3.3",1.94544372148299
"1198",2,"n","11",35,"1.5.5",-0.105031474464767
"1199",2,"y","11",35,"1.6.10",2.35956778101866
"1200",2,"n","11",35,"2.2.3",-0.0841127254059569
"1201",2,"n","11",35,"2.2.6",-0.127269616859533
"1202",1,"n","11",39,"1.2.7",-0.0803943151670475
"1203",1,"y","11",39,"1.5.10",1.41322200548788
"1204",1,"y","11",39,"1.6.3",1.43210686052397
"1205",1,"n","11",39,"2.2.6",-0.11884753366054
"1206",1,"y","11",39,"2.4.5",1.44277195183279
"1207",1,"n","11",39,"2.5.7",-0.0602143031333359
"1208",2,"y","11",39,"1.1.6",1.0996697118566
"1209",2,"y","11",39,"1.5.1",0.814979192367562
"1210",2,"n","11",39,"1.6.9",-0.107401005133504
"1211",2,"y","11",39,"2.3.1",0.96063304722605
"1212",2,"n","11",39,"2.4.3",-0.154941952892552
"1213",2,"n","11",39,"2.5.5",0.189326501507906
"1214",1,"n","11",43,"1.6.2",-0.117023508545113
"1215",1,"n","11",43,"2.3.2",-0.175409606483242
"1216",1,"y","11",43,"2.4.2",-0.45427564985457
"1217",1,"y","11",43,"2.4.4",-0.365551985391513
"1218",1,"n","11",43,"2.5.6",-0.10124029667753
"1219",1,"y","11",43,"2.5.9",-0.307202860637337
"1220",2,"n","11",43,"1.1.3",-0.188276610809799
"1221",2,"n","11",43,"1.3.1",-0.118291869594522
"1222",2,"n","11",43,"1.3.2",-0.155628938282693
"1223",2,"y","11",43,"1.4.7",-0.185689805021958
"1224",2,"y","11",43,"2.1.6",-0.279936471370346
"1225",2,"y","11",43,"2.6.3",-0.164879306163346
"1226",1,"n","12",8,"1.2.6",0.185738829604488
"1227",1,"y","12",8,"1.3.6",0.083474952123611
"1228",1,"y","12",8,"1.4.8",0.0947314032482038
"1229",1,"n","12",8,"1.4.9",-0.19623325594929
"1230",1,"y","12",8,"2.1.6",0.0767816347898083
"1231",1,"n","12",8,"2.6.3",-0.12447547590555
"1232",2,"n","12",8,"1.2.3",-0.144939409864372
"1233",2,"y","12",8,"1.2.9",0.200757110238076
"1234",2,"y","12",8,"1.4.7",0.285089310619466
"1235",2,"n","12",8,"2.1.10",-0.0780736648992323
"1236",2,"y","12",8,"2.2.6",0.172868141262326
"1237",2,"n","12",8,"2.6.6",-0.172522071037506
"1238",1,"y","12",14,"1.2.3",0.420737024430878
"1239",1,"y","12",14,"1.4.1",0.322485212664179
"1240",1,"n","12",14,"1.4.10",-0.0766175262814308
"1241",1,"y","12",14,"2.1.5",0.275583112817709
"1242",1,"n","12",14,"2.1.8",-0.081169370161972
"1243",1,"n","12",14,"2.4.6",-0.11948715668476
"1244",2,"y","12",14,"1.1.5",-0.0214988411026805
"1245",2,"n","12",14,"1.4.8",-0.100939703273014
"1246",2,"y","12",14,"2.1.4",0.100209479251273
"1247",2,"n","12",14,"2.4.7",-0.0877385648020058
"1248",2,"y","12",14,"2.4.8",0.440868541535955
"1249",2,"n","12",14,"2.5.9",-0.0759635547857062
"1250",1,"n","12",20,"1.3.4",-0.203945056930158
"1251",1,"y","12",20,"1.6.4",0.816946591685737
"1252",1,"y","12",20,"2.2.7",1.08235911307219
"1253",1,"n","12",20,"2.5.4",-0.105840448742597
"1254",1,"n","12",20,"2.5.9",-0.151097545421484
"1255",1,"y","12",20,"2.6.7",1.1199113933535
"1256",2,"y","12",20,"1.3.5",0.545125543658874
"1257",2,"y","12",20,"1.4.5",0.418345485414879
"1258",2,"y","12",20,"1.4.10",1.20531759284154
"1259",2,"n","12",20,"1.5.4",-0.106586214578136
"1260",2,"n","12",20,"2.1.1",-0.0889517859233494
"1261",2,"n","12",20,"2.4.8",-0.104912127141686
"1262",1,"y","12",25,"1.2.6",1.65349524431033
"1263",1,"y","12",25,"1.2.9",1.14903338982261
"1264",1,"n","12",25,"1.3.7",-0.183653409869664
"1265",1,"n","12",25,"1.3.9",-0.153146852527743
"1266",1,"n","12",25,"2.1.5",-0.159777793603401
"1267",1,"y","12",25,"2.3.9",1.05474882919251
"1268",2,"y","12",25,"1.1.2",1.1766208565849
"1269",2,"y","12",25,"1.1.4",0.977351751729224
"1270",2,"y","12",25,"1.4.10",1.01882317997018
"1271",2,"n","12",25,"1.5.6",-0.0545388091250265
"1272",2,"n","12",25,"1.6.4",-0.113964289248349
"1273",2,"n","12",25,"2.3.8",-0.102699401281617
"1274",1,"y","12",30,"2.3.1",1.65383591430395
"1275",1,"y","12",30,"6.1.3",1.73975501361395
"1276",1,"y","12",30,"14.3.6",1.54088577599471
"1277",1,"n","12",30,"20.2.7",-0.198624666240212
"1278",1,"n","12",30,"25.4.8",-0.177071816766694
"1279",1,"n","12",30,"29.4.8",-0.125367274654028
"1280",2,"n","12",30,"8.4.9",-0.0752945052088671
"1281",2,"y","12",30,"9.2.2",0.988728428911968
"1282",2,"n","12",30,"11.1.7",0.192405071460878
"1283",2,"n","12",30,"11.2.7",-0.10715285479445
"1284",2,"y","12",30,"18.1.2",1.58360251758296
"1285",2,"y","12",30,"23.2.10",1.74590230562839
"1286",1,"n","12",33,"1.1.1",2.31830611087242
"1287",1,"n","12",33,"1.3.7",-0.118493086462452
"1288",1,"y","12",33,"1.6.10",1.53904451025152
"1289",1,"y","12",33,"2.1.3",1.79240732019308
"1290",1,"n","12",33,"2.3.1",-0.115613785155864
"1291",1,"y","12",33,"2.4.4",1.85307866638659
"1292",2,"n","12",33,"1.2.7",-0.207751552076202
"1293",2,"n","12",33,"2.2.7",1.10450021180254
"1294",2,"n","12",33,"2.2.9",-0.113344652154766
"1295",2,"y","12",33,"2.2.10",1.84992240421164
"1296",2,"y","12",33,"2.5.1",2.09316859029973
"1297",2,"y","12",33,"2.6.4",1.99304021524754
"1298",1,"y","12",35,"1.2.6",1.95367017149103
"1299",1,"n","12",35,"1.2.10",-0.128368206994627
"1300",1,"n","12",35,"1.6.7",-0.138984852963224
"1301",1,"n","12",35,"2.2.2",-0.190583419911394
"1302",1,"y","12",35,"2.5.10",1.9789085307332
"1303",1,"y","12",35,"2.6.10",1.886678268005
"1304",2,"n","12",35,"1.1.7",-0.103092853432989
"1305",2,"y","12",35,"2.1.1",1.92760137538993
"1306",2,"n","12",35,"2.2.4",-0.0750633282064835
"1307",2,"n","12",35,"2.2.5",-0.127291183883922
"1308",2,"y","12",35,"2.5.5",2.05907584636758
"1309",2,"y","12",35,"2.5.6",2.26471093834999
"1310",1,"y","12",39,"1.1.5",0.377683220478505
"1311",1,"n","12",39,"1.4.8",-0.051418541478247
"1312",1,"n","12",39,"1.6.7",-0.12578480595953
"1313",1,"y","12",39,"2.2.9",1.33987140166086
"1314",1,"y","12",39,"2.4.4",1.36008626713901
"1315",1,"n","12",39,"2.6.1",-0.0926768714277176
"1316",2,"n","12",39,"1.3.4",-0.0478497607015028
"1317",2,"y","12",39,"1.4.3",0.839905702895575
"1318",2,"y","12",39,"1.6.1",0.642670111995011
"1319",2,"n","12",39,"2.1.4",-0.151273671252829
"1320",2,"n","12",39,"2.2.3",-0.165164625890723
"1321",2,"y","12",39,"2.3.10",1.00731165885484
"1322",1,"y","12",43,"1.4.4",-0.409383873678907
"1323",1,"n","12",43,"1.5.3",-0.127752270663964
"1324",1,"n","12",43,"1.5.4",0.566986807157957
"1325",1,"y","12",43,"1.6.8",-0.376599911794768
"1326",1,"y","12",43,"2.1.3",-0.253754053714629
"1327",1,"n","12",43,"2.6.3",-0.109240785967812
"1328",2,"y","12",43,"1.1.6",-0.188348508260398
