"","block","Chlamy","mic","temp","well.ID","r.exp"
"1329",2,"n","12",43,"1.2.8",-0.155514456074273
"1330",2,"y","12",43,"1.3.10",-0.234489411342325
"1331",2,"n","12",43,"1.4.10",-0.169181131589894
"1332",2,"y","12",43,"1.5.1",-0.153563867529681
"1333",2,"n","12",43,"1.6.6",-0.100636747630907
"1334",1,"n","13",8,"1.2.10",-0.0927005772463003
"1335",1,"n","13",8,"1.6.6",-0.190680346650734
"1336",1,"y","13",8,"2.1.2",0.115184439519606
"1337",1,"n","13",8,"2.4.2",-0.163931258836409
"1338",1,"y","13",8,"2.6.6",0.048585146286692
"1339",1,"y","13",8,"2.6.8",-0.0381973973163975
"1340",2,"n","13",8,"1.1.2",-0.171690750997702
"1341",2,"y","13",8,"1.1.8",0.282113768545131
"1342",2,"y","13",8,"2.1.3",0.183900444626431
"1343",2,"n","13",8,"2.1.5",-0.104058715808886
"1344",2,"n","13",8,"2.4.3",-0.120425920325468
"1345",2,"y","13",8,"2.5.3",-0.0318446924947583
"1346",1,"y","13",14,"1.6.3",0.181853193617038
"1347",1,"n","13",14,"1.6.7",-0.11370238952889
"1348",1,"n","13",14,"2.2.5",-0.184149618062365
"1349",1,"y","13",14,"2.4.2",0.583467797085468
"1350",1,"n","13",14,"2.5.7",-0.226003568333255
"1351",1,"y","13",14,"2.5.10",0.32481464923765
"1352",2,"n","13",14,"1.4.10",-0.100680508391301
"1353",2,"n","13",14,"1.5.1",-0.114529266206872
"1354",2,"y","13",14,"1.6.6",0.638867215433643
"1355",2,"y","13",14,"2.1.1",0.443308208598033
"1356",2,"y","13",14,"2.2.10",0.498853339900893
"1357",2,"n","13",14,"2.4.6",-0.116043876775935
"1358",1,"n","13",20,"1.3.9",-0.129376540331147
"1359",1,"y","13",20,"2.1.5",0.664148251792292
"1360",1,"n","13",20,"2.2.5",-0.197940990661376
"1361",1,"y","13",20,"2.3.1",0.287721793523418
"1362",1,"n","13",20,"2.4.1",-0.154441883769798
"1363",1,"y","13",20,"2.5.6",0.573881153328213
"1364",2,"n","13",20,"1.3.1",-0.129361940305433
"1365",2,"y","13",20,"1.5.9",1.11744704700204
"1366",2,"y","13",20,"2.2.1",0.690302584820074
"1367",2,"n","13",20,"2.3.4",-0.0802934339598746
"1368",2,"y","13",20,"2.5.2",0.545593972736442
"1369",2,"n","13",20,"2.6.6",-0.10246454540438
"1370",1,"n","13",25,"1.2.5",-0.136518404161441
"1371",1,"y","13",25,"1.3.10",1.21770797426564
"1372",1,"n","13",25,"1.4.6",-0.161044912567279
"1373",1,"y","13",25,"1.5.6",1.20859036559493
"1374",1,"y","13",25,"2.1.7",1.24178429914135
"1375",1,"n","13",25,"2.3.7",-0.137302326652599
"1376",2,"y","13",25,"1.1.10",1.82225007022266
"1377",2,"n","13",25,"1.2.7",-0.0651274629007486
"1378",2,"y","13",25,"1.5.2",0.937077449663515
"1379",2,"y","13",25,"2.1.4",0.900647168646212
"1380",2,"n","13",25,"2.2.9",-0.117384052687896
"1381",2,"n","13",25,"2.2.10",-0.0764485008997055
"1382",1,"n","13",30,"3.1.5",-0.149206236093277
"1383",1,"y","13",30,"10.6.5",1.2986408778346
"1384",1,"n","13",30,"11.4.7",-0.221303704869098
"1385",1,"y","13",30,"18.4.3",1.52863463929221
"1386",1,"y","13",30,"19.2.5",1.56028122788951
"1387",1,"n","13",30,"25.6.10",-0.141600398901305
"1388",2,"n","13",30,"19.5.7",-0.0905363200559663
"1389",2,"y","13",30,"23.6.3",1.65790977094046
"1390",2,"y","13",30,"24.4.5",1.63770312168552
"1391",2,"n","13",30,"25.6.9",-0.150536214682455
"1392",2,"n","13",30,"26.3.1",-0.119010239231499
"1393",2,"y","13",30,"29.5.3",1.86455644650257
"1394",1,"n","13",33,"1.2.2",2.85053150152622
"1395",1,"y","13",33,"1.3.9",1.70996015585564
"1396",1,"n","13",33,"1.4.7",2.47051685021679
"1397",1,"y","13",33,"2.1.1",2.52597050481671
"1398",1,"n","13",33,"2.2.7",-0.0494882680069458
"1399",1,"y","13",33,"2.4.10",1.76912347825537
"1400",2,"n","13",33,"1.1.1",-0.099193446402272
"1401",2,"y","13",33,"1.1.8",2.17388308515262
"1402",2,"y","13",33,"1.6.1",2.19737049441107
"1403",2,"n","13",33,"2.4.7",-0.137732468393698
"1404",2,"y","13",33,"2.5.4",2.08604022935592
"1405",2,"n","13",33,"2.5.8",-0.210864773185341
"1406",1,"y","13",35,"1.3.8",1.92408136568296
"1407",1,"n","13",35,"1.4.6",-0.0702154627019574
"1408",1,"n","13",35,"1.4.7",-0.110399846102189
"1409",1,"n","13",35,"2.1.8",-0.0915937985811431
"1410",1,"y","13",35,"2.3.7",1.83059817401754
"1411",1,"y","13",35,"2.4.4",1.82037337218397
"1412",2,"y","13",35,"1.1.9",2.51130369529785
"1413",2,"n","13",35,"1.3.5",-0.0571774705903713
"1414",2,"y","13",35,"1.4.2",2.14478976300677
"1415",2,"n","13",35,"1.4.8",-0.176393674038443
"1416",2,"n","13",35,"1.5.8",-0.0915199794235588
"1417",2,"y","13",35,"2.4.10",2.35520451065361
"1418",1,"y","13",39,"1.1.4",0.323406748763028
"1419",1,"y","13",39,"1.3.7",0.36457082366319
"1420",1,"n","13",39,"2.2.2",-0.172095185737514
"1421",1,"n","13",39,"2.2.5",0.16514461785619
"1422",1,"n","13",39,"2.3.1",-0.122610785213542
"1423",1,"y","13",39,"2.5.2",0.311890734468996
"1424",2,"n","13",39,"1.3.1",-0.169063647081537
"1425",2,"n","13",39,"1.5.5",-0.180650463533624
"1426",2,"n","13",39,"1.6.2",-0.208095951633071
"1427",2,"y","13",39,"2.1.8",0.68550472624286
"1428",2,"y","13",39,"2.2.10",1.1606382071044
"1429",2,"y","13",39,"2.6.1",0.545106279862629
"1430",1,"n","13",43,"1.2.6",-0.132241365127626
"1431",1,"n","13",43,"1.2.7",-0.175741416854206
"1432",1,"y","13",43,"1.3.8",-0.329922963880709
"1433",1,"n","13",43,"2.3.1",-0.156033724221586
"1434",1,"y","13",43,"2.3.7",-0.252958722704684
"1435",1,"y","13",43,"2.6.4",-0.260593117013834
"1436",2,"y","13",43,"1.2.10",-0.266116717739882
"1437",2,"n","13",43,"1.4.6",-0.217633188563763
"1438",2,"y","13",43,"1.5.5",-0.233623889526499
"1439",2,"y","13",43,"1.6.2",-0.249196124514768
"1440",2,"n","13",43,"1.6.9",-0.102862523524987
"1441",2,"n","13",43,"2.4.4",-0.177724034203074
"1442",1,"y","14",8,"1.1.9",0.298084191960996
"1443",1,"n","14",8,"1.3.1",-0.163630868632139
"1444",1,"y","14",8,"1.3.3",0.0700143531847309
"1445",1,"y","14",8,"1.5.1",0.138822495568033
"1446",1,"n","14",8,"2.2.3",-0.150403614964857
"1447",1,"n","14",8,"2.2.4",-0.129319730506574
"1448",2,"y","14",8,"1.1.10",0.221443423454338
"1449",2,"n","14",8,"1.5.7",-0.106348357507819
"1450",2,"n","14",8,"2.1.7",-0.130924893110285
"1451",2,"n","14",8,"2.1.9",-0.116276633550259
"1452",2,"y","14",8,"2.2.2",-0.0520624371640815
"1453",2,"y","14",8,"2.5.9",0.190503893386119
"1454",1,"y","14",14,"1.3.5",0.621006099800638
"1455",1,"y","14",14,"1.3.6",0.0422625492619071
"1456",1,"n","14",14,"1.3.9",-0.0312218563517075
"1457",1,"n","14",14,"2.2.7",-0.20510676541876
"1458",1,"n","14",14,"2.4.7",-0.115364973208037
"1459",1,"y","14",14,"2.5.5",0.386366323385268
"1460",2,"y","14",14,"1.3.7",0.287958476024356
"1461",2,"n","14",14,"1.4.1",-0.0945179240435912
"1462",2,"n","14",14,"1.4.4",-0.0994786090419512
"1463",2,"y","14",14,"2.3.10",0.472612792425472
"1464",2,"y","14",14,"2.4.3",0.0675424957854752
"1465",2,"n","14",14,"2.5.4",-0.0780399193720702
"1466",1,"y","14",20,"1.1.8",0.922516320044426
"1467",1,"y","14",20,"1.4.9",1.09268009819451
"1468",1,"n","14",20,"2.3.6",-0.119492728583749
"1469",1,"n","14",20,"2.4.7",-0.161958479894722
"1470",1,"n","14",20,"2.5.7",-0.21996172283909
"1471",1,"y","14",20,"2.6.5",0.745092778002598
"1472",2,"n","14",20,"1.1.9",-0.0757775785692228
"1473",2,"y","14",20,"1.2.10",1.22702064581789
"1474",2,"n","14",20,"1.3.3",-0.0747226869254467
"1475",2,"y","14",20,"2.1.2",0.296749030360321
"1476",2,"n","14",20,"2.5.1",-0.0587533542790607
"1477",2,"y","14",20,"2.6.4",1.17245358129049
"1478",1,"n","14",25,"1.1.3",-0.168097296857672
"1479",1,"y","14",25,"1.1.9",1.6679224483525
"1480",1,"y","14",25,"1.4.5",1.33617603032753
"1481",1,"n","14",25,"2.3.6",-0.147447411559166
"1482",1,"y","14",25,"2.3.10",1.16117069093836
"1483",1,"n","14",25,"2.6.7",-0.0552626452498197
"1484",2,"y","14",25,"1.3.1",1.05062060630599
"1485",2,"n","14",25,"1.3.6",-0.113139917404852
"1486",2,"y","14",25,"2.1.10",1.06908846524651
"1487",2,"y","14",25,"2.5.1",0.859181311697027
"1488",2,"n","14",25,"2.5.3",-0.0641849513125912
"1489",2,"n","14",25,"2.6.6",-0.0881410943151899
"1490",1,"n","14",30,"4.6.10",-0.17362643371027
"1491",1,"n","14",30,"7.1.1",-0.193891355618344
"1492",1,"n","14",30,"8.4.4",-0.180935651044602
"1493",1,"y","14",30,"10.4.2",1.70251840046362
"1494",1,"y","14",30,"11.1.9",1.66460332546092
"1495",1,"y","14",30,"25.3.7",1.41083927836874
"1496",2,"y","14",30,"2.1.10",2.03414673741348
"1497",2,"y","14",30,"7.1.5",0.921381859427604
"1498",2,"n","14",30,"11.3.10",1.08751070437062
"1499",2,"n","14",30,"13.6.1",-0.0957632634686907
"1500",2,"y","14",30,"21.6.4",1.62800808356886
"1501",2,"n","14",30,"29.6.9",-0.114010734035932
"1502",1,"n","14",33,"1.2.6",3.48733032334661
"1503",1,"y","14",33,"1.6.2",1.49247276175385
"1504",1,"y","14",33,"2.1.6",2.42430380477773
"1505",1,"y","14",33,"2.2.5",1.86574562155312
"1506",1,"n","14",33,"2.4.8",-0.157572561150483
"1507",1,"n","14",33,"2.6.10",-0.0922370191632697
"1508",2,"n","14",33,"1.3.3",-0.131558442891657
"1509",2,"y","14",33,"1.5.2",2.03371190935917
"1510",2,"n","14",33,"1.5.7",-0.12278281350685
"1511",2,"y","14",33,"2.1.2",1.99333365902321
"1512",2,"y","14",33,"2.5.2",2.0680499700513
"1513",2,"n","14",33,"2.5.6",-0.175114206102756
"1514",1,"n","14",35,"1.1.3",-0.0906448522127805
"1515",1,"n","14",35,"1.4.2",-0.120157899469
"1516",1,"n","14",35,"1.4.3",-0.176940262605518
"1517",1,"y","14",35,"1.6.4",1.5615692444407
"1518",1,"y","14",35,"2.2.4",1.80841894194063
"1519",1,"y","14",35,"2.4.9",1.8117267197071
"1520",2,"n","14",35,"1.1.8",-0.100364773709058
"1521",2,"n","14",35,"1.3.8",-0.183717480958252
"1522",2,"y","14",35,"1.4.5",2.27503525651443
"1523",2,"y","14",35,"2.1.10",2.36230171195488
"1524",2,"n","14",35,"2.4.5",-0.104102600195809
"1525",2,"y","14",35,"2.6.7",2.5974959906557
"1526",1,"y","14",39,"1.1.2",1.1695623925193
"1527",1,"y","14",39,"1.3.9",1.41422112552141
"1528",1,"n","14",39,"1.5.4",-0.0991665104373731
"1529",1,"n","14",39,"1.5.8",-0.152088738479607
"1530",1,"y","14",39,"2.1.8",0.290171913003561
"1531",1,"n","14",39,"2.2.3",-0.049470842467967
"1532",2,"n","14",39,"2.1.1",-0.112083949903302
"1533",2,"y","14",39,"2.2.2",1.05960505635979
"1534",2,"y","14",39,"2.4.7",1.23126207239042
"1535",2,"n","14",39,"2.4.8",-0.163963521678817
"1536",2,"n","14",39,"2.5.2",-0.127489710307735
"1537",2,"y","14",39,"2.5.7",0.995172764032358
"1538",1,"y","14",43,"1.1.4",-0.234013360871292
"1539",1,"n","14",43,"1.3.5",-0.0479922789916492
"1540",1,"y","14",43,"1.4.10",-0.449045344051405
"1541",1,"y","14",43,"1.5.6",-0.287541972166727
"1542",1,"n","14",43,"2.3.6",-0.181974215404155
"1543",1,"n","14",43,"2.5.2",-0.219388706910447
"1544",2,"n","14",43,"1.3.3",-0.125093502046946
"1545",2,"y","14",43,"1.5.9",-0.279602009369473
"1546",2,"n","14",43,"1.6.5",-0.122247109648913
"1547",2,"y","14",43,"2.2.8",-0.164212569124145
"1548",2,"n","14",43,"2.6.8",-0.0868517425605094
"1549",2,"y","14",43,"2.6.9",-0.19852318495614
"1550",1,"y","15",8,"1.1.3",0.38977204353972
"1551",1,"n","15",8,"1.1.4",0.178804568514459
"1552",1,"y","15",8,"1.3.7",0.122286767820281
"1553",1,"y","15",8,"2.3.2",0.00287379440339978
"1554",1,"n","15",8,"2.4.3",-0.122374936121673
"1555",1,"n","15",8,"2.5.2",-0.233548333437964
"1556",2,"n","15",8,"1.1.1",-0.116517570990021
"1557",2,"n","15",8,"2.1.1",-0.117853647126751
"1558",2,"n","15",8,"2.3.1",-0.0998065765468837
"1559",2,"y","15",8,"2.6.8",0.159533780472717
"1560",1,"n","15",14,"1.2.7",-0.0979255752819352
"1561",1,"n","15",14,"1.5.4",-0.224644191533935
"1562",1,"y","15",14,"2.1.9",0.616881825181669
"1563",1,"n","15",14,"2.3.1",-0.194337906286664
"1564",1,"y","15",14,"2.5.1",0.44898731474212
"1565",1,"y","15",14,"2.5.6",0.616911153024995
"1566",2,"n","15",14,"1.5.10",-0.127229019366996
"1567",2,"n","15",14,"2.3.5",-0.0487149665146751
"1568",2,"y","15",14,"2.3.6",0.145530464313584
"1569",2,"y","15",14,"2.4.1",0.576862783328861
"1570",2,"n","15",14,"2.4.2",-0.0631190288633496
"1571",2,"y","15",14,"2.5.7",0.626010857136037
"1572",1,"y","15",20,"1.2.2",0.727026855457473
"1573",1,"y","15",20,"1.2.9",0.323176753958435
"1574",1,"n","15",20,"1.6.3",-0.221124789092497
"1575",1,"n","15",20,"2.3.7",-0.0838051390318078
"1576",1,"n","15",20,"2.4.5",-0.134925833267246
"1577",1,"y","15",20,"2.5.2",0.632786617953716
"1578",2,"y","15",20,"1.2.6",1.16476220323894
"1579",2,"y","15",20,"1.4.4",0.555658545235333
"1580",2,"n","15",20,"1.4.7",-0.0984946254420847
"1581",2,"y","15",20,"2.1.9",0.554213321150839
"1582",2,"n","15",20,"2.2.6",-0.0732217156742067
"1583",2,"n","15",20,"2.3.1",-0.0610918404127483
"1584",1,"n","15",25,"1.4.8",-0.0572449218782256
"1585",1,"y","15",25,"1.6.3",0.507365403543479
"1586",1,"y","15",25,"1.6.10",1.858288070852
"1587",1,"n","15",25,"2.3.3",-0.0909291371668172
"1588",1,"n","15",25,"2.4.10",-0.05114304752447
"1589",1,"y","15",25,"2.5.3",1.58065829285325
"1590",2,"n","15",25,"1.1.3",-0.0515254694489526
"1591",2,"y","15",25,"1.5.3",0.915815865911663
"1592",2,"n","15",25,"2.2.2",-0.0968763315262903
"1593",2,"n","15",25,"2.5.9",-0.0953701471844626
"1594",2,"y","15",25,"2.6.4",0.599805876461955
"1595",1,"n","15",30,"7.4.6",-0.0961614743272868
"1596",1,"y","15",30,"14.1.7",1.60748571683341
"1597",1,"n","15",30,"22.1.1",-0.183374013482859
"1598",1,"n","15",30,"23.2.6",-0.166231142449212
"1599",1,"y","15",30,"26.4.4",1.28071893793175
"1600",1,"y","15",30,"30.2.7",1.28348430113558
"1601",2,"y","15",30,"3.6.6",2.0586114082626
"1602",2,"n","15",30,"7.3.2",0.047611536106005
"1603",2,"y","15",30,"10.4.8",0.22000462818461
"1604",2,"y","15",30,"12.4.3",1.41649010545392
"1605",2,"n","15",30,"23.4.9",0.866513055568939
"1606",2,"n","15",30,"27.4.4",-0.148296697923985
"1607",1,"n","15",33,"1.1.2",-0.18019918840635
"1608",1,"y","15",33,"1.5.10",1.90618307090385
"1609",1,"y","15",33,"2.3.8",1.8502372446523
"1610",1,"n","15",33,"2.4.7",-0.0893296752943932
"1611",1,"n","15",33,"2.5.2",-0.210107193508476
"1612",1,"y","15",33,"2.6.9",1.86800104647621
"1613",2,"y","15",33,"1.2.5",2.21352232596683
"1614",2,"y","15",33,"2.1.1",1.99089169614724
"1615",2,"n","15",33,"2.1.10",-0.157538946683097
"1616",2,"n","15",33,"2.4.4",-0.17895431893222
"1617",2,"y","15",33,"2.6.2",2.2627478456194
"1618",2,"n","15",33,"2.6.7",-0.215039000486436
"1619",1,"n","15",35,"1.3.2",-0.155051442322078
"1620",1,"y","15",35,"1.4.10",2.13332191322031
"1621",1,"n","15",35,"2.1.9",-0.0741385309008111
"1622",1,"y","15",35,"2.4.7",1.79417899021445
"1623",1,"n","15",35,"2.5.9",-0.0992996701838525
"1624",1,"y","15",35,"2.6.9",1.83590504098287
"1625",2,"y","15",35,"1.2.8",2.54723434109529
"1626",2,"y","15",35,"2.1.4",2.41017118974683
"1627",2,"n","15",35,"2.1.8",-0.160648392034841
"1628",2,"n","15",35,"2.2.1",-0.134488838033104
"1629",2,"y","15",35,"2.3.9",2.14721067344037
"1630",2,"n","15",35,"2.4.1",-0.12851414300209
"1631",1,"y","15",39,"1.1.3",0.298650062291683
"1632",1,"n","15",39,"1.3.8",-0.254842125840256
"1633",1,"y","15",39,"1.6.1",0.417387029939667
"1634",1,"n","15",39,"2.1.10",-0.130511230392356
"1635",1,"n","15",39,"2.2.4",-0.101602884068099
"1636",1,"y","15",39,"2.5.5",1.30563485658461
"1637",2,"y","15",39,"1.2.5",0.88712839718182
"1638",2,"y","15",39,"1.4.10",1.1128488705825
"1639",2,"n","15",39,"1.5.7",-0.0844910774305098
"1640",2,"n","15",39,"2.6.4",-0.180429782925738
"1641",2,"y","15",39,"2.6.8",1.07469774135329
"1642",2,"n","15",39,"2.6.10",-0.0706546570062552
"1643",1,"y","15",43,"1.2.2",-0.333133972627306
"1644",1,"y","15",43,"1.5.8",-0.937208279797442
"1645",1,"n","15",43,"2.2.10",-0.151360856640784
"1646",1,"y","15",43,"2.3.5",-0.285864755416888
"1647",1,"n","15",43,"2.4.3",-0.195217100499759
"1648",1,"n","15",43,"2.5.5",-0.1058387006237
"1649",2,"y","15",43,"1.2.7",-0.270565707245819
"1650",2,"n","15",43,"1.4.5",-0.117882543002414
"1651",2,"n","15",43,"1.4.8",-0.134444339111744
"1652",2,"y","15",43,"2.1.8",-0.265375921887383
"1653",2,"n","15",43,"2.3.10",-0.092978770227118
"1654",1,"n","all",8,"1.3.5",-0.0996301242564166
"1655",1,"y","all",8,"1.4.10",-0.0131715145354727
"1656",1,"y","all",8,"2.3.8",0.00245372511321129
"1657",1,"y","all",8,"2.4.4",0.0560759518919942
"1658",1,"n","all",8,"2.5.3",-0.111283018148382
"1659",1,"n","all",8,"2.6.7",-0.21685903188648
"1660",2,"y","all",8,"2.2.7",0.14513351676421
"1661",2,"n","all",8,"2.3.3",-0.0784169223837689
"1662",2,"y","all",8,"2.3.10",0.191761098531354
"1663",2,"n","all",8,"2.4.2",-0.0856382565364488
"1664",2,"y","all",8,"2.5.8",0.151125786262502
"1665",2,"n","all",8,"2.6.1",-0.129803169115394
"1666",1,"y","all",14,"1.2.10",0.308959776238939
"1667",1,"y","all",14,"1.4.4",0.629294174746187
"1668",1,"n","all",14,"1.5.10",-0.150484131257368
"1669",1,"n","all",14,"1.6.10",-0.117659561975798
"1670",1,"n","all",14,"2.3.8",-0.236446351924085
"1671",1,"y","all",14,"2.6.2",0.0179613609133438
"1672",2,"y","all",14,"1.1.8",0.0315836493982333
"1673",2,"n","all",14,"1.2.8",-0.051293772763535
"1674",2,"y","all",14,"1.4.3",0.203762970855496
"1675",2,"y","all",14,"1.6.1",0.463741663190596
"1676",2,"n","all",14,"2.2.4",-0.120026934489018
"1677",1,"n","all",20,"1.3.2",-0.198939023071638
"1678",1,"n","all",20,"1.5.6",-0.123686725007342
"1679",1,"y","all",20,"1.5.9",0.933651114903175
"1680",1,"y","all",20,"2.1.3",0.222017274877938
"1681",1,"y","all",20,"2.2.6",0.913307602554543
"1682",1,"n","all",20,"2.5.10",-0.0568077390039173
"1683",2,"y","all",20,"1.1.4",0.458300732207073
"1684",2,"y","all",20,"1.2.8",0.473374855860789
"1685",2,"n","all",20,"1.6.3",-0.111763026611023
"1686",2,"y","all",20,"2.1.7",0.375128768476359
"1687",2,"n","all",20,"2.1.8",-0.0868399897286916
"1688",2,"n","all",20,"2.3.6",-0.118333113320932
"1689",2,"n","all",25,"1.1.1",0.720034419609722
"1690",1,"y","all",25,"1.2.10",0.831231489054687
"1691",1,"y","all",25,"1.5.2",1.32497042945109
"1692",1,"n","all",25,"1.5.4",1.49201218924152
"1693",1,"n","all",25,"2.3.5",0.401562503617918
"1694",1,"n","all",25,"2.5.2",-0.0938978834389248
"1695",2,"n","all",25,"1.2.2",-0.0968203883421025
"1696",2,"y","all",25,"1.6.10",0.805620778622611
"1697",2,"n","all",25,"2.3.2",-0.101120357094076
"1698",2,"y","all",25,"2.4.8",0.959112564275135
"1699",1,"y","all",30,"2.4.2",1.69786794561066
"1700",1,"n","all",30,"8.1.3",-0.138150453617142
"1701",1,"n","all",30,"8.1.8",-0.0624854555486006
"1702",1,"n","all",30,"13.4.2",-0.214016511093406
"1703",1,"y","all",30,"15.1.2",1.34524200509407
"1704",1,"y","all",30,"32.5.1",1.42059095116738
"1705",2,"n","all",30,"10.4.4",-0.0647827250584827
"1706",2,"y","all",30,"10.6.2",2.10133054831681
"1707",2,"n","all",30,"21.3.7",-0.134290003603208
"1708",2,"n","all",30,"23.6.1",0.699368696845986
"1709",2,"y","all",30,"24.2.8",1.68099846896432
"1710",2,"y","all",30,"29.1.8",2.02660682351845
"1711",1,"y","all",33,"1.1.10",2.11591347015834
"1712",1,"n","all",33,"1.3.5",2.74803454919915
"1713",1,"n","all",33,"1.4.4",-0.0115488976775623
"1714",1,"y","all",33,"1.6.3",2.06217299098544
"1715",1,"n","all",33,"2.3.10",-0.0766108861127256
"1716",1,"y","all",33,"2.6.4",2.00988331227662
"1717",2,"n","all",33,"1.2.10",-0.130135330631101
"1718",2,"n","all",33,"1.5.10",-0.138003317980391
"1719",2,"y","all",33,"1.6.7",2.06415153999517
"1720",2,"n","all",33,"1.6.9",-0.138996540998572
"1721",2,"y","all",33,"2.1.9",2.23089409271221
"1722",2,"y","all",33,"2.3.4",2.13477033141558
"1723",1,"n","all",35,"1.1.4",0.300295586004692
"1724",1,"y","all",35,"2.1.2",2.17721430940108
"1725",1,"n","all",35,"2.2.6",-0.00889269064573667
"1726",1,"y","all",35,"2.3.5",0.577721823434856
"1727",1,"y","all",35,"2.5.1",2.56373914307271
"1728",1,"n","all",35,"2.6.4",-0.103978674469017
"1729",2,"y","all",35,"1.1.5",2.3175405152003
"1730",2,"y","all",35,"1.4.4",2.40666210998833
"1731",2,"n","all",35,"1.5.4",-0.0849159576098307
"1732",2,"n","all",35,"1.6.2",-0.160370675085246
"1733",2,"y","all",35,"2.2.9",1.91334024226572
"1734",2,"n","all",35,"2.3.8",-0.100664131683564
"1735",1,"n","all",39,"1.3.4",-0.0495842320692702
"1736",1,"y","all",39,"1.6.6",0.490155378826935
"1737",1,"n","all",39,"2.3.4",-0.0949025293525118
"1738",1,"y","all",39,"2.5.4",1.39007632056593
"1739",1,"y","all",39,"2.5.10",1.53878171413731
"1740",1,"n","all",39,"2.6.7",-0.0844472066111178
"1741",2,"n","all",39,"1.3.10",-0.155912794494266
"1742",2,"n","all",39,"1.4.6",-0.128341356409317
"1743",2,"y","all",39,"1.6.3",0.892440535476913
"1744",2,"y","all",39,"2.1.2",1.07958664696027
"1745",2,"n","all",39,"2.6.2",-0.10313918389076
"1746",1,"n","all",43,"1.2.1",-0.152362915908196
"1747",1,"y","all",43,"1.3.6",-0.382891947221214
"1748",1,"y","all",43,"1.6.1",-0.24889860916794
"1749",1,"n","all",43,"2.3.4",-0.794991836530301
"1750",1,"n","all",43,"2.6.9",-0.211418819775184
"1751",1,"y","all",43,"2.6.10",-0.31922276276436
"1752",2,"y","all",43,"1.1.2",-0.190847924371412
"1753",2,"n","all",43,"2.1.2",-0.156613326639906
"1754",2,"n","all",43,"2.1.7",-0.145667810106976
"1755",2,"y","all",43,"2.2.10",-0.147435656914042
"1756",2,"n","all",43,"2.3.6",-0.0867811985104142
