"","block","mic","rep","id","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na"
"102",2,"5",2,"b2.m5.r2",25.8182015600948,28.1720938968385,14.4671210756474,44.7038596333309,0,1.88216043341882,1.82590267337719,1.62265076259946,2.06246935091699,0,12.4810998021662,7.53488026634625,18.351416031411,0
"103",3,"8",2,"b3.m8.r2",57.3300952970671,62.1137579987537,23.8375434017,117.798274405692,0,1.50026056959508,1.48887742464297,1.23000704634156,1.78983773764385,0,36.9627571538426,21.2437510169924,63.1235433103214,0
"104",3,"6",2,"b3.m6.r2",119.11548722145,136.96259098663,69.1188292855343,207.776349485493,0,1.68735643352212,1.66169677829565,1.47729173939094,1.95959092148431,0,68.3894068046341,44.4466234054255,91.1001556304819,0
"105",3,"11",2,"b3.m11.r2",154.423055480417,193.149565399677,73.3149543951047,495.059290399339,0,1.9378235884543,1.9254273652494,1.48804536209981,2.71628189274333,0,79.2585893830233,40.5668620986938,130.058449501018,0
"106",3,"none",2,"b3.mnone.r2",96.4210558107656,108.525144204023,58.568024742896,165.57010354412,0,1.54267765975642,1.5360385927598,1.32480434488946,1.73974423864858,0,62.3420451960325,41.6056750253736,84.1659928255246,0
"107",3,"all",1,"b3.mall.r1",279.644293873332,329.364961838675,102.39410785686,707.333492961687,0,2.314280820493,2.35481758438553,1.80263331507123,3.314280820493,0,100.604072010046,46.8679328651361,155.326568883753,0
"108",3,"2",3,"b3.m2.r3",77.7296537192252,81.5195151138052,58.3320595688943,106.572518881012,0,1.74085280492153,1.72377623017895,1.60351551795194,1.8674399775745,0,39.6185974634984,30.603056282522,48.1410436800547,0
"109",3,"9",2,"b3.m9.r2",115.557748671356,128.601033833657,54.6634507162644,258.598289895119,0,1.76330540515776,1.7534571602666,1.41758959603414,2.18020297290563,0,61.3116570160861,32.2443978588933,98.1269519483178,0
"110",3,"12",1,"b3.m12.r1",97.9328390808828,96.8804644400981,41.699411999683,193.27632066205,0,1.64596936463679,1.65441141382503,1.35387324863916,1.96264322798068,0,50.6695870395617,30.2036464411675,85.6832744193322,0
"111",3,"5",1,"b3.m5.r1",110.140118313834,128.727424912618,36.2578937749902,268.648540232283,0,1.67430878191177,1.65546451500289,1.30338985176349,2.15772390845312,0,65.7854837106201,30.2624349780172,108.900374153044,0
"112",3,"14",1,"b3.m14.r1",58.4115055762189,63.3755699922069,43.7659796531101,84.832582147603,0,1.69073313921178,1.65944692016089,1.53936017001057,1.81304513635553,0,32.1721124511528,23.8017209705498,40.401054999189,0
"113",3,"none",3,"b3.mnone.r3",67.0108091664996,74.9622571652519,48.6936637857881,107.644758809237,0,1.70453085923577,1.67347953853411,1.51291853676607,1.85390677635481,0,37.9522238174593,27.4029883250659,50.0502544660775,0
"114",3,"15",1,"b3.m15.r1",168.535618807638,192.365832479908,99.3913651050502,313.61436002231,0,1.76051750835318,1.76021915039644,1.49527164008903,2.10672678132774,0,89.2977317130859,57.0552552816985,119.61910922456,0
"115",3,"7",2,"b3.m7.r2",51.8038685975062,58.5574091725831,31.0315043479567,97.391666419379,0,1.55239844471257,1.51213432259804,1.32678266932718,1.721592537452,0,34.700529168751,21.1196103606662,51.3866402153749,0
"116",3,"6",3,"b3.m6.r3",71.9909538908567,78.1853300269672,49.6275807849593,110.745677294389,0,1.70545697138531,1.67475695507735,1.52970861299059,1.86573508550809,0,38.981836171507,28.5401872377862,50.7103362425028,0
"117",3,"1",3,"b3.m1.r3",118.035789186642,131.176270125759,80.2615202696397,212.207150674642,0,1.63202580211475,1.62225796246753,1.38362649552645,1.84985209934555,0,69.6515648323589,48.830123241199,95.0260230217647,0
"118",3,"8",1,"b3.m8.r1",94.9785836635869,104.062573089605,43.3837421823951,199.700539712851,0,1.68057248706769,1.67394971604091,1.38484702374159,2.05518934519778,0,52.5014429630862,28.9202678391904,85.3200122070608,0
"119",3,"13",3,"b3.m13.r3",255.092551066827,265.027271111658,79.7904055363484,643.269954286012,0,1.99378899858824,2.00620727274988,1.57513247405851,2.99378899858824,0,104.087709645191,57.2839429848949,169.7590129459,0
"120",3,"11",3,"b3.m11.r3",270.028925017722,403.727945528148,160.174395692983,800.35170180013,0,2.46429050068515,2.61308221716562,1.99099991472925,3.46429050068515,0,109.868236230649,61.178622439809,160.055593241066,0
"121",3,"5",3,"b3.m5.r3",66.5957018846627,78.5373291906088,32.297977229781,151.411885573862,0,1.57925239784275,1.53826551483706,1.26217532874374,1.82649959490066,0,44.5034689007619,25.9187318009958,76.1986351300127,0
"122",3,"all",3,"b3.mall.r3",138.772798348163,168.954983402742,56.3675367716088,341.834020834882,0,2.3827411526603,2.36560001768629,1.81563752470211,2.99024362546536,0,52.0381180754811,28.4163794392364,85.5391698486645,0
"123",3,"11",1,"b3.m11.r1",138.27745932615,162.582710201581,81.1373076492128,309.52334644956,0,1.70351769566188,1.70984796333645,1.34195413825835,2.14853135350254,0,79.6508762658133,55.3740848518648,119.154544109344,0
"124",3,"4",1,"b3.m4.r1",75.4420746934273,86.8167820479028,44.2485909830021,144.636882600317,0,1.63151659704007,1.59327383362372,1.38148051861902,1.89181877708774,0,46.671571845428,27.1756184252549,67.4925048124372,0
"125",3,"3",3,"b3.m3.r3",100.710159116,112.558995304616,53.0616944826151,202.12294001126,0,1.71103756048886,1.69815945936904,1.44869990994867,2.06653152479792,0,55.7725322184415,32.899169947871,84.2753710563999,0
"126",3,"13",1,"b3.m13.r1",57.414367853264,70.5744816321178,20.3146566580291,145.078126712204,0,1.40715630504028,1.34673651514063,1.08264175880056,1.68517183176383,0,50.0270934510276,21.9383039133327,85.835917166089,0
"127",3,"4",3,"b3.m4.r3",77.7032928019754,83.903232311667,46.894815559166,135.473464493336,0,1.64021689458221,1.63042122228843,1.40501223770518,1.85547413555498,0,44.0757561481617,29.6781257792646,64.2905028378305,0
"128",3,"12",2,"b3.m12.r2",78.4504139375993,97.1066362640674,27.3829385025474,184.608302167349,0,1.67261562120087,1.61314260447337,1.36366126693499,2.09387656756515,0,50.7868148510742,25.3032316812128,76.7787206732581,0
"129",3,"all",2,"b3.mall.r2",240.909642755707,295.938923396946,91.8427231690996,671.651193744678,0,2.41722256299269,2.46140425157942,1.93423110464378,3.41722256299269,0,88.0595027873489,48.0148658802155,142.740937595292,0
"130",3,"13",2,"b3.m13.r2",246.609469012342,338.12113554524,135.645815020438,572.052779954621,0,1.95655264565991,2.00297511677897,1.58853798318222,2.66971211010378,0,130.159815412919,86.1022559913761,170.925554059498,0
"131",3,"7",3,"b3.m7.r3",95.5595755631927,120.985679655815,50.8389370089551,228.6152638104,0,1.60953815535542,1.57384466359,1.29998453182071,1.92218210101295,0,66.7528159870734,38.4347103425787,105.264267633173,0
"132",3,"4",2,"b3.m4.r2",138.993943095999,159.615053874412,86.1291828228051,253.525751374386,0,1.64786168291616,1.63619830013721,1.4074548341563,1.93997350264591,0,82.4737711904178,58.9406111875058,112.573526836358,0
"133",3,"10",3,"b3.m10.r3",89.3551937628855,92.3478273631533,60.5607987901729,141.445772508375,0,1.62109031700704,1.621279531268,1.4293493616227,1.80005214258086,0,49.0101690517432,35.7985327695569,66.0975534322403,0
"134",3,"3",1,"b3.m3.r1",80.9001832825645,86.0190900715716,56.9852321670575,122.173751847955,0,1.82771803729836,1.79900237891714,1.64779629136648,1.99599770761788,0,38.9449616323455,27.5267243606163,49.7155189183393,0
"135",3,"10",2,"b3.m10.r2",50.5329428246212,58.2880928937202,24.9092190150879,91.6447873499665,0,1.48074065117464,1.43078185565048,1.26598848698078,1.71394220642383,0,37.0164150547474,18.8151577278705,51.5499062219933,0
"136",3,"8",3,"b3.m8.r3",83.8923266611236,97.185851272434,53.8158872036013,162.898874215379,0,1.7361789033592,1.68877860973562,1.46126247050711,1.95955132957798,0,47.6249164113418,28.8003987448807,68.2004820431763,0
"137",3,"14",3,"b3.m14.r3",106.725052244586,117.033780096307,50.789115938431,194.090535401146,0,1.67557669431865,1.6496823010132,1.39881497669281,1.96547458194412,0,60.1475611524296,36.1283434368569,86.1166002552578,0
"138",3,"1",1,"b3.m1.r1",77.4969420095367,95.5271594701491,44.1767769333664,160.286190979884,0,1.61091556364359,1.55471448130903,1.34819146352727,1.86852928481813,0,54.2017108850786,30.941931627864,77.3754968658694,0
"139",3,"15",3,"b3.m15.r3",57.8224693854648,62.9707914659182,22.5106352763303,122.961631424386,0,1.40075336686952,1.38302124672459,1.15118124389537,1.72883945109405,0,41.576203129821,18.8089738699368,67.1822557464397,0
"140",3,"2",1,"b3.m2.r1",177.553427005081,202.159130558332,103.217009808795,371.538394134244,0,1.91236058271463,1.92172567045765,1.58025020274874,2.39137185337286,0,83.6517395715669,54.4907367533951,120.174939032548,0
"141",3,"15",2,"b3.m15.r2",57.1000409406755,66.6582611092922,16.1441589453846,129.351100332557,0,1.39920460652947,1.34905388668057,1.11878451312988,1.75024383395057,0,47.2602714607909,16.8528034277974,70.9678764292621,0
"142",3,"5",2,"b3.m5.r2",86.726386965228,99.733176929641,36.0962800112323,189.218902836951,0,1.67402057320966,1.65424014294919,1.3455816700339,2.07076220192097,0,50.7593381239224,21.115132028602,79.2455373462122,0
"143",3,"1",2,"b3.m1.r2",88.1884091647629,123.14515824513,7.186402612715,333.121042682284,0,1.66888049210879,1.56538443429409,1.26310061908103,2.66888049210879,0,65.2089710398247,16.5831485252108,124.842576722036,0
"144",3,"2",2,"b3.m2.r2",68.2098114190889,74.2508329987051,35.156744389942,134.963345272721,0,1.71149606278207,1.67524471268777,1.41186673873325,2.00937370143046,0,37.4266281063997,21.3530635897784,60.3147994131874,0
"145",3,"10",1,"b3.m10.r1",118.706839008108,122.679507395829,72.3716844996213,215.832204596535,0,1.83690423421299,1.85121264028601,1.57151693626443,2.13014760823531,0,53.9263366161057,36.2245704172534,80.4350901124597,0
"146",3,"none",1,"b3.mnone.r1",75.6821093221565,94.9682977947295,36.4688283861615,201.822303197118,0,1.63131336241856,1.58837282602722,1.28383541193117,1.93497943498499,0,52.6329210459008,26.7630699412312,91.9479812919215,0
"147",3,"9",1,"b3.m9.r1",97.3090466417442,116.741869253636,55.3903954271764,202.463952759625,0,1.7593004690023,1.7266345934081,1.45259460053061,2.00745870171953,0,56.340427195752,33.6010262305514,84.5772905824583,0
"148",3,"6",1,"b3.m6.r1",177.917819370091,198.562384054604,114.259125774167,333.151997761463,0,1.8205227020336,1.82911945834438,1.51249406888815,2.13206404834504,0,88.7337075614962,62.5540015443838,121.978250051583,0
"149",3,"9",3,"b3.m9.r3",81.5842796319842,94.5642370603387,53.3415424562729,139.238461739155,0,1.60114444961363,1.57050093016573,1.39322601063991,1.77581742146593,0,52.0252497923047,35.5673753096387,70.6248878486582,0
"150",3,"14",2,"b3.m14.r2",48.5424464307594,53.8764134887024,27.7916567110956,79.6926570793301,0,1.53686044922594,1.51873075193556,1.33843412976656,1.69141752093341,0,31.5125199819494,20.0336868991437,43.140443765644,0
"151",3,"3",2,"b3.m3.r2",75.2960379202015,92.4524391542244,27.7494496629365,173.035444779184,0,1.6766789192391,1.61783014148307,1.39622879141909,2.10620008690372,0,48.3677149242341,20.517451638538,71.5386638093791,0
"152",3,"12",3,"b3.m12.r3",110.727786475896,123.463411818814,72.9308097451314,184.555758219327,0,1.70862650456431,1.69343654503312,1.50847119054996,1.94745049257734,0,61.4205192276101,43.0302339131176,81.9027727078409,0
"153",3,"7",1,"b3.m7.r1",248.077822096509,292.59949510652,123.145868886974,610.711658521326,0,1.98096216702261,2.03179842908256,1.49236969769372,2.65232992757437,0,113.498364694559,76.7324883575915,172.763543394293,0
"154",4,"7",2,"b4.m7.r2",134.969780878042,195.751672355348,46.5519590909535,390.939390679417,0,1.77008099568959,1.77557225611661,1.44077458865396,2.35482942670611,0,90.9254431419468,30.2055947326947,123.825098499284,0
"155",4,"14",1,"b4.m14.r1",50.3363930862717,54.06564253839,15.2834574624416,129.956846381607,0,1.62688885685351,1.60884301983241,1.22069651146044,2.06312919823795,0,29.4609648875439,10.8524358685328,55.0323284042592,0
"156",4,"2",1,"b4.m2.r1",41.0288900246744,42.9016061392781,24.1778885865068,66.6777835467191,0,1.4786352686774,1.4550529362861,1.27429827686645,1.62245413311437,0,27.0477432573215,18.302124962197,38.9590077304013,0
"157",4,"10",1,"b4.m10.r1",21.3369238103698,23.0045917427581,9.00346945496968,39.6671003216689,0,1.55399290974845,1.51669551580675,1.31188567522905,1.79544142792028,0,13.2185950697389,6.98776565343945,21.1192370580238,0
"158",4,"13",2,"b4.m13.r2",63.0648861863388,76.19338762278,23.9326071900061,164.307262585591,0,1.76291341313531,1.70278026061301,1.42786138189679,2.29313159939964,0,37.8356945085829,14.6949402662323,57.575982360944,0
"159",4,"3",1,"b4.m3.r1",75.424942275642,82.4038476465155,10.1304453154572,232.684420146364,0,1.79424464619405,1.78851195731524,1.23535976289534,2.39090396080587,0,38.9344672471917,6.82223164613825,82.576889972175,0
"160",4,"4",3,"b4.m4.r3",37.1244793175596,35.1080190582417,0.291906114724636,68.0399861880829,0,1.45209880064312,1.46298565212547,1.21637492225664,2.02270077362357,0,21.5288047728992,5.81658418995666,36.7184996344721,0
"161",4,"5",1,"b4.m5.r1",52.8486964404468,58.082662063324,16.2744732985156,117.204617819311,0,1.58134090693418,1.53045224183355,1.24126817086601,2.0582702798757,0,33.5023955678422,16.2218978927907,53.6033346464554,0
"162",4,"11",2,"b4.m11.r2",161.337158822741,176.505917700323,54.018440329143,514.4278661051,0,1.88942757801008,1.88619463856465,1.49545742795977,2.88942757801008,0,74.9782658858051,33.8176748275271,139.410588970598,0
"163",4,"8",3,"b4.m8.r3",43.9456176952609,45.4827238583846,10.965467711501,110.447495995168,0,1.6168496168311,1.61618660541397,1.18912159148504,2.06322293912808,0,24.6348120494638,9.12590506687316,48.4133036802699,0
"164",4,"15",2,"b4.m15.r2",26.1918253321638,23.6557075125227,2.06133831178126,54.95051950034,0,1.44808705387915,1.51222379910431,1.22599683621982,1.80506952099005,0,13.6998371205466,1.84353029397812,28.9938020361886,0
"165",4,"8",1,"b4.m8.r1",50.1146839266111,53.562021427665,13.7487795384123,107.881867105951,0,1.6765684093788,1.63236077240007,1.31156450195068,2.27710135168471,0,27.876858260586,12.0484410979798,45.594297012962,0
"166",4,"none",2,"b4.mnone.r2",40.4883416383831,41.3505553766647,22.8217864033103,63.7902702526143,0,1.48960075740156,1.48094041806461,1.31073592329101,1.65405315942523,0,25.5691716773327,16.5298809813369,36.0774773901702,0
"167",4,"1",2,"b4.m1.r2",149.270800978302,180.541892374758,30.683882921333,478.393225804966,0,1.77134767099228,1.76260472917112,1.33857621526505,2.62053605421691,0,85.7486021688216,27.1618189231333,146.265982227305,0
"168",4,"1",3,"b4.m1.r3",104.7856857441,99.4183741759788,49.3531476813424,185.538499075141,0,1.90985385430111,1.93914169222263,1.63389382818487,2.29870946118979,0,40.355585345304,25.2004524651114,65.3196464152122,0
"169",4,"3",2,"b4.m3.r2",56.6199794170805,54.9785272359041,0.995846757979224,125.834157786723,0,1.60559928058958,1.59788499912084,1.2789153776317,2.12922909103454,0,28.7748543473502,8.22895902480227,57.9539017243135,0
"170",4,"12",2,"b4.m12.r2",46.8672598316363,50.0507394985003,17.0363746757037,98.3876941079294,0,1.56670719736224,1.53118067874206,1.21511463336368,1.88629393502715,0,29.0889053310092,11.9857277766815,45.2546448035645,0
"171",4,"11",1,"b4.m11.r1",90.1535063847104,80.3984709215294,0.0670357788632503,420.314988469596,0,1.57182173897856,1.64410900205222,1.01053469818706,2.57182173897856,0,40.3160028927163,0.00156541962206466,125.681431861426,0
"172",4,"15",3,"b4.m15.r3",25.6062941976356,30.7270856540448,10.194845236142,60.7784798390282,0,1.58461407194922,1.53577208256524,1.37213438545698,1.80070201964647,0,17.549920740637,6.29656626857024,29.3801927888842,0
"173",4,"all",3,"b4.mall.r3",400,661.269229799812,502.685516110092,912.140245651494,0,2.87476167240688,3.87476167240688,3.87476167240688,3.87476167240688,0,111.715654181258,84.9243224226281,154.098118672267,0
"174",4,"14",3,"b4.m14.r3",33.6840373780234,35.9092941897008,13.2864664135691,69.0872425045601,0,1.49581613705809,1.45452816786932,1.20826554843712,1.79608060701248,0,22.8619947130712,12.2605270181418,39.7598148168754,0
"175",4,"10",2,"b4.m10.r2",261.498110604934,197.190101504221,61.4981106049341,508.890877636608,0,2.32707947898149,2.27566355198546,1.87258639348049,3.32707947898149,0,64.0374413493948,22.0931627886096,107.801840206712,0
"176",4,"12",3,"b4.m12.r3",44.4029264143745,45.4800372179448,15.6064819478076,96.0710765319873,0,1.35459233212812,1.34282551539766,1.10812621807114,1.77967998941654,0,32.7743467104204,14.0368824663421,55.5116154705836,0
"177",4,"7",1,"b4.m7.r1",61.4682460395609,62.4320685078586,29.4898850603785,109.813508572342,0,1.75358978002006,1.76870921880798,1.46052755305394,2.04893229269315,0,29.4438567096126,18.3244881618557,45.4762081390828,0
"178",4,"2",2,"b4.m2.r2",77.8897582541714,84.7635135920222,37.0133224700539,166.907870306993,0,1.71768835666911,1.70448399202902,1.41602446993513,2.02247028738747,0,41.5901954687211,21.5498589232634,68.9813762620082,0
"179",4,"10",3,"b4.m10.r3",51.6954218609952,59.9380950983826,24.005804320081,115.603746556421,0,1.69918535831597,1.71725974820071,1.31254294099693,2.13952263691754,0,29.0371119282635,17.0636723193649,45.1046021928781,0
"180",4,"13",3,"b4.m13.r3",50.2069163781532,47.132980157169,3.92272007440071,111.948836896613,0,1.69294236581561,1.70759556712445,1.30459965021459,2.28207111612119,0,23.3588985534909,5.93410706774628,44.4449161792018,0
"181",4,"12",1,"b4.m12.r1",30.9009055348227,32.8222277295824,12.6344024657535,62.7240566916598,0,1.45146497707058,1.43300623084819,1.21344635835816,1.66829318435617,0,20.9925139230664,10.2730078199502,39.9545504839772,0
"182",4,"4",2,"b4.m4.r2",53.9568668643393,57.4153367549639,16.1899613673575,120.974991218409,0,1.68387420101999,1.68557473915516,1.30855214077495,2.03379944793471,0,28.6557650484125,11.0719164803588,52.3310413130641,0
"183",4,"all",2,"b4.mall.r2",110.85898833022,130.22312039189,47.0929013656741,246.737524477073,0,1.82341649416819,1.78415926197801,1.48860229122947,2.26207967309127,0,58.4578231619041,29.8420149808863,89.3999469801864,0
"184",4,"3",3,"b4.m3.r3",38.6731211718039,36.356362000185,17.3990385767437,60.3637175660245,0,1.48986236492708,1.52401909646039,1.26083081236145,1.78545491313308,0,21.2393586895144,13.2658910307221,32.0493731181391,0
"185",4,"5",2,"b4.m5.r2",56.8994724205767,61.6434492448345,33.3534909670992,93.0292748377727,0,1.54538960138923,1.52604607951906,1.35580002338785,1.69038658315754,0,35.5190621662789,22.7696562582361,49.367218828896,0
"186",4,"1",1,"b4.m1.r1",87.182558008707,89.4573413449011,18.9198249368226,234.555385721789,0,1.98182276945427,2.00225553210423,1.54146123366689,2.98182276945427,0,34.5107709405764,12.1748182510686,65.1455715806876,0
"187",4,"4",1,"b4.m4.r1",41.8724276800774,43.0179458071754,9.70597106978948,81.1082947935796,0,1.65982561712075,1.65006586897257,1.29848177415796,2.11507482763553,0,21.7937475707131,8.51130662269305,36.3985576731713,0
"188",4,"all",1,"b4.mall.r1",48.3018887525278,51.1584239953566,36.4892587065317,73.2148123561342,0,1.5431908726027,1.53563610102052,1.39759772604065,1.65171377880098,0,29.4299165200481,22.0267537559272,38.7737736410068,0
"189",4,"15",1,"b4.m15.r1",81.7792650384214,75.7926765317741,35.1736862158161,129.187813024291,0,1.94350730906234,1.96761753289766,1.66587232738633,2.34854895684495,0,30.1695415598107,16.6013234628272,45.0087615206853,0
"190",4,"6",1,"b4.m6.r1",37.9504922636734,36.6748525997457,15.8587344936573,67.8948822190504,0,1.57463932778421,1.59650466088725,1.37946073878381,1.85317636821173,0,19.8018023488107,10.3194185466862,34.0744369411408,0
"191",4,"9",2,"b4.m9.r2",39.045675414153,44.4901618375718,19.0204837404757,83.2928846867427,0,1.45829207540468,1.43580049873452,1.15664407202171,1.90363098161838,0,28.0462761605719,16.6517902090131,41.4594917844099,0
"192",4,"8",2,"b4.m8.r2",47.073482631872,48.124793086229,13.6731756285582,101.339032126208,0,1.42622728400618,1.43068159074195,1.15926180985701,1.7555308994621,0,31.1571089197703,10.2436610087241,53.811846854442,0
"193",4,"6",2,"b4.m6.r2",31.4881032961098,34.7587001952759,9.52102822897824,65.0051370412176,0,1.52774261534065,1.49149754689895,1.20640125387474,1.80424717721936,0,20.8291875729098,8.24327974900161,33.967737661661,0
"194",4,"2",3,"b4.m2.r3",27.5853009702213,33.6166605636024,4.95090964481851,83.5595220800325,0,1.59434429122259,1.52241907122389,1.26048898702538,2.17850031888549,0,19.0992637240798,6.30135827995976,31.4379594481816,0
"195",4,"14",2,"b4.m14.r2",39.7971596068589,39.944324686503,18.9143341472017,68.7027617551778,0,1.36785908402058,1.37592999855055,1.17617303283827,1.56873709808304,0,27.5943664638367,15.5696366904532,42.1205623472206,0
"196",4,"9",1,"b4.m9.r1",25.0234503522412,24.1231299846602,7.99841595389842,50.9137092280807,0,1.39930945945271,1.39810638949007,1.13100316593266,1.81149604558376,0,16.0042691301446,6.96253419126218,26.6187783631547,0
"197",4,"7",3,"b4.m7.r3",52.6017062548473,46.1788194352342,17.648418068919,94.8634492640694,0,1.3849909143888,1.42905720083942,1.18609662322918,1.76250826974352,0,30.4386217413518,14.9099152139047,54.0316186088765,0
"198",4,"13",1,"b4.m13.r1",76.3861512256511,78.0624709344165,42.9866157023595,118.03198458378,0,1.42959703392307,1.46184369675999,1.15506412151371,1.58329381438148,0,49.2204583328085,40.251206365864,68.741676257197,0
"199",4,"none",1,"b4.mnone.r1",74.1401938005912,76.1746445235745,38.3103494424297,127.598343274882,0,1.47499818779109,1.48043398304554,1.25008687797747,1.78517931895571,0,46.9221170233703,29.4070094620869,67.6557228796807,0
"200",4,"11",3,"b4.m11.r3",44.2242299230574,45.7513808522379,2.60647471746976,225.326816323087,0,1.30175423488052,1.31715544297698,0.822059083612267,1.87537519074301,0,35.9815833051611,5.19300167912266,118.685481723089,0
"201",4,"9",3,"b4.m9.r3",50.7750608658663,45.3585500627473,9.00507307822294,108.844795293366,0,1.56307141858961,1.59494912570182,1.08405638789533,2.21692832579768,0,25.2051740444442,10.9343221980952,46.6078919629957,0
"202",4,"none",3,"b4.mnone.r3",49.4778339612426,50.6491996237527,3.0115842053746,100.383167806417,0,1.47664022130083,1.48324470509033,1.20261059604368,1.76809441192922,0,30.7454825928459,10.8532877146176,58.7880889739846,0
"203",4,"6",3,"b4.m6.r3",156.317080034951,190.462137176351,53.0193388222259,685.898964829643,0,1.58629330619836,1.64047842855714,1.08108627932488,2.37679527108384,0,102.293738536575,48.8183030452702,205.139173387198,0
"204",4,"5",3,"b4.m5.r3",29.0448041403167,29.6956284287668,13.960009616234,46.985506651173,0,1.45833500329172,1.45108305042391,1.32185679428103,1.59126524383401,0,18.6914037639902,11.0633867209364,28.6203131807306,0
