"","block","Chlamy","mic","salt","well.ID","r.exp"
"1591",2,"n","13",10.67,"19.2.3",-0.0498697102799066
"1592",2,"y","13",10.67,"19.5.9",0.109396315056721
"1593",2,"n","13",10.67,"32.1.2",-0.175587434912807
"1594",1,"y","13",6.67,"2.1.3",0.191361600338983
"1595",1,"y","13",6.67,"5.2.4",0.206768174159395
"1596",1,"n","13",6.67,"23.3.3",-0.139395149106386
"1597",1,"y","13",6.67,"24.4.1",0.16573309081815
"1598",1,"n","13",6.67,"29.4.5",-0.185107981145554
"1599",1,"n","13",6.67,"31.5.1",-0.114335021628772
"1600",2,"n","13",6.67,"19.1.7",-0.0946382624158331
"1601",2,"y","13",6.67,"26.6.8",0.0434780211323025
"1602",2,"y","13",6.67,"28.2.10",0.204331432098998
"1603",2,"n","13",6.67,"29.3.3",-0.0895206614278116
"1604",2,"y","13",6.67,"31.5.6",0.0372305234395998
"1605",2,"n","13",6.67,"32.3.10",-0.135071073733772
"1606",1,"n","13",5.33,"12.1.8",-0.178057341292333
"1607",1,"y","13",5.33,"12.6.7",0.35696431699697
"1608",1,"y","13",5.33,"14.3.1",0.321212768386994
"1609",1,"n","13",5.33,"15.5.3",-0.163471073132665
"1610",1,"y","13",5.33,"18.2.1",0.303872909037711
"1611",1,"n","13",5.33,"29.3.6",-0.120336041833456
"1612",2,"n","13",5.33,"2.5.4",-0.0950780782755757
"1613",2,"n","13",5.33,"4.6.1",-0.134389515018932
"1614",2,"y","13",5.33,"6.1.3",0.441454502018562
"1615",2,"y","13",5.33,"11.1.10",0.110037786071281
"1616",2,"y","13",5.33,"12.2.9",0.20226262866477
"1617",2,"n","13",5.33,"16.6.7",-0.094326752228624
"1618",1,"y","14",9.33,"1.4.1",0.0241925556979013
"1619",1,"n","14",9.33,"11.3.9",-0.125240653123921
"1620",1,"n","14",9.33,"14.6.5",-0.162114038340994
"1621",1,"y","14",9.33,"18.4.6",-0.160810997923703
"1622",1,"n","14",9.33,"25.5.3",-0.14422168029744
"1623",1,"y","14",9.33,"26.6.2",-0.171711304561007
"1624",2,"n","14",9.33,"6.1.6",-0.0697966582280638
"1625",2,"n","14",9.33,"7.1.9",-0.0810809464771194
"1626",2,"y","14",9.33,"11.5.4",0.174833497758428
"1627",2,"y","14",9.33,"11.5.5",-0.117531087458705
"1628",2,"n","14",9.33,"22.1.6",-0.133329048542229
"1629",2,"y","14",9.33,"31.5.4",-0.15725106275872
"1630",1,"y","14",1.33,"10.6.1",1.07048911944706
"1631",1,"n","14",1.33,"17.1.8",-0.0933580674807166
"1632",1,"y","14",1.33,"17.3.8",0.472429394068409
"1633",1,"n","14",1.33,"26.1.10",-0.101348153205428
"1634",1,"y","14",1.33,"30.1.7",1.08809032210973
"1635",1,"n","14",1.33,"32.3.1",0.891225436140085
"1636",2,"y","14",1.33,"3.2.4",1.49417356804432
"1637",2,"n","14",1.33,"7.6.6",-0.0905110214865573
"1638",2,"y","14",1.33,"9.5.10",1.40258113656507
"1639",2,"n","14",1.33,"12.6.1",-0.109815907808156
"1640",2,"y","14",1.33,"20.1.9",1.28367326886482
"1641",2,"n","14",1.33,"31.3.9",-0.122429839584212
"1642",1,"y","14",2.67,"6.1.1",0.544277711567135
"1643",1,"n","14",2.67,"10.4.3",-0.121904400476048
"1644",1,"y","14",2.67,"16.1.6",0.3190648100733
"1645",1,"y","14",2.67,"18.1.4",0.273466890152738
"1646",1,"n","14",2.67,"26.2.6",-0.0490163764335109
"1647",1,"n","14",2.67,"28.2.1",-0.11408032076969
"1648",2,"y","14",2.67,"6.4.3",0.7213003836216
"1649",2,"n","14",2.67,"7.4.3",-0.148018295710725
"1650",2,"y","14",2.67,"17.4.4",0.336854453096743
"1651",2,"y","14",2.67,"17.6.5",0.570467606100192
"1652",2,"n","14",2.67,"22.5.6",-0.0895902538298171
"1653",2,"n","14",2.67,"31.2.2",-0.122066909490436
"1654",1,"y","14",8,"11.5.5",0.121865132481414
"1655",1,"n","14",8,"13.4.4",-0.130334255604883
"1656",1,"n","14",8,"14.1.2",-0.174007238124938
"1657",1,"y","14",8,"20.1.6",-0.128572358031482
"1658",1,"y","14",8,"25.1.9",-0.150924191512358
"1659",1,"n","14",8,"30.5.10",-0.121985431598187
"1660",2,"y","14",8,"12.5.9",0.0247498414782426
"1661",2,"y","14",8,"19.4.10",0.0659200724206425
"1662",2,"n","14",8,"22.3.2",-0.106576633747006
"1663",2,"n","14",8,"28.3.4",-0.149643477026793
"1664",2,"y","14",8,"29.6.5",-0.137337198978225
"1665",2,"n","14",8,"32.5.9",-0.131022170462865
"1666",1,"n","14",0,"4.6.10",-0.173626433091655
"1667",1,"n","14",0,"7.1.1",-0.19389135620696
"1668",1,"n","14",0,"8.4.4",-0.18093565292371
"1669",1,"y","14",0,"10.4.2",1.7025184003664
"1670",1,"y","14",0,"11.1.9",1.66460332506512
"1671",1,"y","14",0,"25.3.7",1.41083927934248
"1672",2,"y","14",0,"2.1.10",2.03414673722616
"1673",2,"y","14",0,"7.1.5",0.921381859357014
"1674",2,"n","14",0,"11.3.10",1.08751070436832
"1675",2,"n","14",0,"13.6.1",-0.0957632634348376
"1676",2,"y","14",0,"21.6.4",1.62800808269184
"1677",2,"n","14",0,"29.6.9",-0.114010733811864
"1678",1,"n","14",4,"3.6.5",-0.136710093213516
"1679",1,"n","14",4,"6.1.5",-0.165291161238426
"1680",1,"y","14",4,"16.4.9",0.326605048627107
"1681",1,"n","14",4,"23.2.8",-0.31592694028532
"1682",1,"y","14",4,"23.5.9",0.164979836374963
"1683",1,"y","14",4,"29.4.10",0.212170347709947
"1684",2,"y","14",4,"2.4.9",0.471336194306661
"1685",2,"n","14",4,"16.1.2",-0.13030525260463
"1686",2,"y","14",4,"17.3.1",0.159244625565355
"1687",2,"n","14",4,"20.3.2",-0.139124260477182
"1688",2,"n","14",4,"23.1.3",-0.0937482463566228
"1689",2,"y","14",4,"32.4.2",0.474261723772924
"1690",1,"y","14",12,"3.1.7",-0.225806373774146
"1691",1,"n","14",12,"9.1.7",-0.114707239420838
"1692",1,"y","14",12,"16.5.3",-0.0984693658960015
"1693",1,"n","14",12,"19.4.3",-0.239552344097999
"1694",1,"n","14",12,"25.4.4",-0.181433716173
"1695",1,"y","14",12,"27.5.3",-0.20845355689485
"1696",2,"y","14",12,"2.3.8",-0.205209156127759
"1697",2,"n","14",12,"3.1.2",-0.0990966542300934
"1698",2,"n","14",12,"3.2.1",0.229684943826125
"1699",2,"n","14",12,"13.1.2",-0.110938703621296
"1700",2,"y","14",12,"15.5.5",-0.118713648677215
"1701",2,"y","14",12,"32.3.8",-0.188376822770348
"1702",1,"n","14",10.67,"4.6.4",-0.109189704028794
"1703",1,"n","14",10.67,"8.6.10",-0.256555270109017
"1704",1,"y","14",10.67,"9.4.4",-0.146164433388146
"1705",1,"n","14",10.67,"24.6.4",-0.17784053155123
"1706",1,"y","14",10.67,"30.4.9",-0.140551922897749
"1707",1,"y","14",10.67,"31.5.7",0.0462683056007014
"1708",2,"n","14",10.67,"1.5.7",-0.0778091303129695
"1709",2,"n","14",10.67,"3.4.1",-0.127934815228642
"1710",2,"y","14",10.67,"17.3.2",-0.135713449619002
"1711",2,"y","14",10.67,"21.6.5",-0.224960423256829
"1712",2,"y","14",10.67,"25.1.8",-0.127458254655328
"1713",2,"n","14",10.67,"27.5.9",-0.140392300552069
"1714",1,"y","14",6.67,"6.3.3",0.0642468002726359
"1715",1,"n","14",6.67,"7.4.4",-0.161217766649263
"1716",1,"y","14",6.67,"9.4.3",0.124798246991988
"1717",1,"y","14",6.67,"15.4.9",-0.110498868870684
"1718",1,"n","14",6.67,"25.3.5",-0.14801444879857
"1719",1,"n","14",6.67,"31.4.2",-0.102505844065548
"1720",2,"n","14",6.67,"2.5.6",-0.114679005717516
"1721",2,"y","14",6.67,"4.5.8",0.142204882547809
"1722",2,"y","14",6.67,"15.3.4",0.0225915202274566
"1723",2,"n","14",6.67,"29.3.8",-0.0830414727872608
"1724",2,"n","14",6.67,"30.2.7",-0.0868096429679887
"1725",2,"y","14",6.67,"30.3.2",-0.160343619662566
"1726",1,"n","14",5.33,"3.5.6",-0.0809543161137008
"1727",1,"y","14",5.33,"5.1.7",0.227606570677525
"1728",1,"y","14",5.33,"7.4.5",0.178451192851448
"1729",1,"y","14",5.33,"15.1.4",0.224564424342346
"1730",1,"n","14",5.33,"31.3.1",-0.157552053594766
"1731",2,"y","14",5.33,"32.2.7",0.0452776827624155
"1732",2,"n","14",5.33,"1.2.10",-0.129294105276227
"1733",2,"y","14",5.33,"17.3.4",0.148407185815999
"1734",2,"y","14",5.33,"20.3.1",0.237922111486866
"1735",2,"n","14",5.33,"22.4.7",-0.101529413954231
"1736",2,"n","14",5.33,"32.5.3",-0.165171174430824
"1737",1,"n","15",9.33,"1.1.2",-0.107869296172895
"1738",1,"n","15",9.33,"5.6.8",-0.139693668895168
"1739",1,"y","15",9.33,"6.5.3",-0.124951996173451
"1740",1,"y","15",9.33,"12.2.2",0.140355456360812
"1741",1,"n","15",9.33,"17.1.4",-0.083456657490949
"1742",1,"y","15",9.33,"18.2.9",-0.141681846267391
"1743",2,"n","15",9.33,"2.5.1",-0.106367165826911
"1744",2,"y","15",9.33,"11.4.1",-0.166054427309546
"1745",2,"y","15",9.33,"12.3.8",0.0732696245859935
"1746",2,"n","15",9.33,"19.6.1",-0.150779612870209
"1747",2,"y","15",9.33,"22.2.4",-0.151351838181912
"1748",2,"n","15",9.33,"30.6.6",-0.111157384311517
"1749",1,"y","15",1.33,"1.4.7",1.00377175151173
"1750",1,"y","15",1.33,"5.4.1",1.20651314057484
"1751",1,"n","15",1.33,"13.2.6",-0.140858920320793
"1752",1,"n","15",1.33,"15.5.6",-0.26398829545415
"1753",1,"y","15",1.33,"16.4.10",1.02987663717391
"1754",1,"n","15",1.33,"21.5.6",-0.145430137626676
"1755",2,"y","15",1.33,"1.1.8",1.43137946860177
"1756",2,"y","15",1.33,"11.2.5",1.32163282657863
"1757",2,"n","15",1.33,"15.5.2",-0.0851468597684189
"1758",2,"y","15",1.33,"16.5.6",1.37940958888091
"1759",2,"n","15",1.33,"22.6.4",-0.180656053868885
"1760",2,"n","15",1.33,"27.1.10",-0.138338928695498
"1761",1,"n","15",2.67,"8.4.3",-0.159767495955382
"1762",1,"y","15",2.67,"14.2.4",0.527170762444522
"1763",1,"y","15",2.67,"17.4.7",0.694470170299036
"1764",1,"n","15",2.67,"19.5.3",-0.214134031051402
"1765",1,"y","15",2.67,"24.2.6",0.515276287607246
"1766",1,"n","15",2.67,"26.1.1",-0.0915776155057728
"1767",2,"n","15",2.67,"5.3.6",-0.103167921335915
"1768",2,"n","15",2.67,"9.5.3",0.0593247306409408
"1769",2,"n","15",2.67,"17.4.6",-0.14478581658158
"1770",2,"y","15",2.67,"21.5.7",0.233037817581866
"1771",2,"y","15",2.67,"26.5.8",0.838579946568131
"1772",2,"y","15",2.67,"29.6.4",0.305217591836818
"1773",1,"y","15",8,"5.1.6",-0.0900042593904644
"1774",1,"n","15",8,"5.3.7",-0.13348460168603
"1775",1,"y","15",8,"10.1.6",0.0598920288134506
"1776",1,"n","15",8,"16.6.8",0.404320413536606
"1777",1,"y","15",8,"27.1.4",0.0173226049874491
"1778",1,"n","15",8,"31.6.1",-0.0541814004030083
"1779",2,"y","15",8,"2.5.7",0.0339761100273621
"1780",2,"y","15",8,"9.2.7",0.0891331892625453
"1781",2,"n","15",8,"14.4.1",-0.156559278598137
"1782",2,"n","15",8,"15.6.2",-0.121355704728339
"1783",2,"y","15",8,"27.4.2",-0.507037423302537
"1784",2,"n","15",8,"28.3.2",-0.0805900244978526
"1785",1,"n","15",0,"7.4.6",-0.0961614458783104
"1786",1,"y","15",0,"14.1.7",1.60748571748352
"1787",1,"n","15",0,"22.1.1",-0.183374013024643
"1788",1,"n","15",0,"23.2.6",-0.166231141803485
"1789",1,"y","15",0,"26.4.4",1.28071893808035
"1790",1,"y","15",0,"30.2.7",1.283484301204
"1791",2,"y","15",0,"3.6.6",2.0586114080469
"1792",2,"n","15",0,"7.3.2",0.0476115367154976
"1793",2,"y","15",0,"10.4.8",0.220004628534777
"1794",2,"y","15",0,"12.4.3",1.41649010543257
"1795",2,"n","15",0,"23.4.9",0.866513055409595
"1796",2,"n","15",0,"27.4.4",-0.148296697902959
"1797",1,"y","15",4,"1.4.9",0.453996794666911
"1798",1,"n","15",4,"5.3.4",-0.169699613908381
"1799",1,"n","15",4,"11.4.8",0.394283352840595
"1800",1,"y","15",4,"12.2.5",0.392818422520398
"1801",1,"n","15",4,"13.1.6",-0.136489751088289
"1802",1,"y","15",4,"24.1.10",0.221437878346366
"1803",2,"n","15",4,"5.5.2",-0.156985781908783
"1804",2,"n","15",4,"9.3.5",-0.119380222486447
"1805",2,"n","15",4,"12.1.2",-0.0904712190601722
"1806",2,"y","15",4,"23.5.4",0.3701704449848
"1807",2,"y","15",4,"28.2.4",0.181434261169761
"1808",2,"y","15",4,"31.5.1",0.272021657310479
"1809",1,"y","15",12,"1.6.1",-0.15821999758585
"1810",1,"y","15",12,"3.2.5",-0.206601021122343
"1811",1,"n","15",12,"3.4.1",-0.102949384631884
"1812",1,"n","15",12,"9.1.9",-0.19559593834591
"1813",1,"n","15",12,"12.6.9",-0.175251703105721
"1814",1,"y","15",12,"21.2.9",-0.209559908934619
"1815",2,"y","15",12,"2.3.6",-0.1365116339429
"1816",2,"n","15",12,"10.3.4",-0.100548696522622
"1817",2,"y","15",12,"16.1.9",-0.170977275975937
"1818",2,"n","15",12,"18.2.1",-0.0873293233823182
"1819",2,"y","15",12,"19.6.4",-0.201201122474121
"1820",2,"n","15",12,"20.1.4",-0.0679353255938095
"1821",1,"n","15",10.67,"1.5.2",0.0960045661665636
"1822",1,"n","15",10.67,"6.2.2",-0.069975425011018
"1823",1,"y","15",10.67,"23.6.1",-0.207340613746385
"1824",1,"y","15",10.67,"24.6.2",-0.153805623637566
"1825",1,"n","15",10.67,"24.6.7",-0.137006647793092
"1826",1,"y","15",10.67,"26.5.6",-0.177603119716439
"1827",2,"y","15",10.67,"1.1.10",-0.155488457725705
"1828",2,"n","15",10.67,"3.2.8",-0.0711814187141497
"1829",2,"y","15",10.67,"7.3.6",-0.156614609686256
"1830",2,"n","15",10.67,"14.5.10",-0.0520133582138991
"1831",2,"y","15",10.67,"20.4.1",-0.212233066640155
"1832",2,"n","15",10.67,"32.2.6",-0.150889897559305
"1833",1,"n","15",6.67,"13.2.4",-0.10377289039026
"1834",1,"n","15",6.67,"15.3.7",-0.110096401478979
"1835",1,"y","15",6.67,"18.2.8",0.129845074534432
"1836",1,"n","15",6.67,"22.1.3",-0.00882829424997305
"1837",1,"y","15",6.67,"23.5.10",0.182041758900073
"1838",1,"y","15",6.67,"28.1.9",-0.0841168730852136
"1839",2,"y","15",6.67,"1.4.3",0.120875977579324
"1840",2,"y","15",6.67,"11.6.5",0.0790019566582038
"1841",2,"y","15",6.67,"14.1.9",0.0290939790099796
"1842",2,"n","15",6.67,"24.2.3",-0.164816124294313
"1843",2,"n","15",6.67,"27.2.5",-0.109061972653985
"1844",2,"n","15",6.67,"32.3.4",-0.116576595667931
"1845",1,"y","15",5.33,"9.4.10",0.186223394327689
"1846",1,"y","15",5.33,"15.6.10",0.214957835443239
"1847",1,"n","15",5.33,"20.3.8",-0.194584595166699
"1848",1,"n","15",5.33,"20.4.1",-0.15565424397867
"1849",1,"y","15",5.33,"23.1.9",0.221862792649576
"1850",1,"n","15",5.33,"26.1.2",-0.126727131433468
"1851",2,"n","15",5.33,"5.3.3",-0.111072660016604
"1852",2,"n","15",5.33,"11.2.8",-0.11480503950385
"1853",2,"y","15",5.33,"12.1.8",0.252183911883904
"1854",2,"y","15",5.33,"16.1.1",0.183650373805107
"1855",2,"n","15",5.33,"16.6.8",-0.0901245165971179
"1856",2,"y","15",5.33,"18.6.5",0.236578334877063
"1857",1,"n","all",9.33,"5.2.1",0.0455792053891988
"1858",1,"n","all",9.33,"8.6.1",0.0259993051599286
"1859",1,"y","all",9.33,"11.2.10",1.39521134764347
"1860",1,"n","all",9.33,"13.2.1",0.284202435609695
"1861",1,"y","all",9.33,"15.6.6",-0.0375193488991743
"1862",1,"y","all",9.33,"24.4.2",0.0853034204122112
"1863",2,"y","all",9.33,"1.2.7",0.106459327009422
"1864",2,"y","all",9.33,"2.6.6",0.11026952107014
"1865",2,"n","all",9.33,"2.6.7",-0.14021721145279
"1866",2,"y","all",9.33,"16.2.4",0.0978610768411462
"1867",2,"n","all",9.33,"18.3.6",-0.102354015172166
"1868",2,"n","all",9.33,"23.5.9",-0.0619065098599812
"1869",1,"n","all",1.33,"1.5.7",-0.0633305581173646
"1870",1,"y","all",1.33,"5.5.3",1.43605039798725
"1871",1,"n","all",1.33,"7.5.2",-0.0560242926336181
"1872",1,"y","all",1.33,"7.6.2",1.27228904265328
"1873",1,"y","all",1.33,"8.5.9",1.08072502775594
"1874",1,"n","all",1.33,"29.5.6",-0.0826794110809519
"1875",2,"n","all",1.33,"1.6.7",-0.121016065775168
"1876",2,"n","all",1.33,"6.6.8",-0.0771175364128707
"1877",2,"y","all",1.33,"15.6.5",1.21343817234748
"1878",2,"n","all",1.33,"18.1.6",-0.165697883358389
"1879",2,"y","all",1.33,"20.4.10",1.25846777759266
"1880",2,"y","all",1.33,"28.1.7",1.37727019914575
"1881",1,"n","all",2.67,"2.5.9",-0.0458082610557729
"1882",1,"n","all",2.67,"3.5.2",0.0150772398737895
"1883",1,"y","all",2.67,"3.6.9",0.735816385803909
"1884",1,"n","all",2.67,"5.4.3",-0.0271804479830032
"1885",1,"y","all",2.67,"7.6.1",0.596510421953202
"1886",1,"y","all",2.67,"19.3.8",0.49597591001757
"1887",2,"n","all",2.67,"3.6.8",-0.115161582980375
"1888",2,"y","all",2.67,"5.2.10",0.600677963813438
"1889",2,"n","all",2.67,"8.4.8",-0.130905636612222
"1890",2,"n","all",2.67,"11.3.2",0.0547866161834633
"1891",2,"y","all",2.67,"22.3.9",0.612989973069417
"1892",2,"y","all",2.67,"32.6.6",0.332636824939728
"1893",1,"n","all",8,"1.6.3",0.0343698860839701
"1894",1,"y","all",8,"3.1.10",0.0859994093553471
"1895",1,"n","all",8,"13.6.7",-0.190997077362944
"1896",1,"n","all",8,"21.6.2",-0.125155921026468
"1897",1,"y","all",8,"24.4.8",0.0760855408355221
"1898",1,"y","all",8,"26.4.3",0.0467334031035261
"1899",2,"n","all",8,"9.3.3",-0.117013310342955
"1900",2,"n","all",8,"13.3.1",-0.137018434055575
"1901",2,"y","all",8,"14.4.6",0.0590694384372941
"1902",2,"n","all",8,"21.4.8",-0.150756454365588
"1903",2,"y","all",8,"25.6.5",0.0189683799914571
"1904",2,"y","all",8,"26.4.1",0.092052894335393
"1905",1,"y","all",0,"2.4.2",1.69786794587688
"1906",1,"n","all",0,"8.1.3",-0.138150453070975
"1907",1,"n","all",0,"8.1.8",-0.0624854559169278
"1908",1,"n","all",0,"13.4.2",-0.214016508613098
"1909",1,"y","all",0,"15.1.2",1.34524200578076
"1910",1,"y","all",0,"32.5.1",1.42059095247824
"1911",2,"n","all",0,"10.4.4",-0.0647827251137032
"1912",2,"y","all",0,"10.6.2",2.10133054849993
"1913",2,"n","all",0,"21.3.7",-0.134290005444118
"1914",2,"n","all",0,"23.6.1",0.699368696725957
"1915",2,"y","all",0,"24.2.8",1.68099846770194
"1916",2,"y","all",0,"29.1.8",2.0266068234106
"1917",1,"y","all",4,"4.5.5",0.390093209328402
"1918",1,"n","all",4,"17.5.2",-0.114495813230183
"1919",1,"n","all",4,"18.5.7",-0.0983782405070364
"1920",1,"y","all",4,"30.1.1",0.327447460225509
"1921",1,"n","all",4,"30.5.5",-0.106167322790791
"1922",1,"y","all",4,"32.1.3",0.212839487020847
"1923",2,"n","all",4,"6.1.9",-0.0723735153853397
"1924",2,"n","all",4,"7.5.3",-0.0494489502095087
"1925",2,"y","all",4,"13.1.10",0.200275985799822
"1926",2,"n","all",4,"18.3.8",-0.0887645250591066
"1927",2,"y","all",4,"21.4.3",0.100938336992676
"1928",2,"y","all",4,"25.5.9",0.270350888815334
"1929",1,"y","all",12,"2.1.4",-0.0878652679486947
"1930",1,"y","all",12,"9.5.7",-0.047275752061613
"1931",1,"n","all",12,"24.1.2",0.0214215555443587
"1932",1,"n","all",12,"27.3.4",-0.0696030444799576
"1933",1,"n","all",12,"28.1.8",0.00390375317603115
"1934",1,"y","all",12,"32.5.9",-0.178203028060661
"1935",2,"n","all",12,"4.6.5",-0.0435502054955538
"1936",2,"n","all",12,"11.5.10",-0.106599677220939
"1937",2,"y","all",12,"12.5.2",-0.109497049266215
"1938",2,"y","all",12,"15.2.10",-0.148631457876489
"1939",2,"y","all",12,"15.5.1",-0.144537121970272
"1940",2,"n","all",12,"19.1.4",-0.123137070224147
"1941",1,"y","all",10.67,"2.4.8",-0.0401283029529706
"1942",1,"n","all",10.67,"6.2.6",-0.02454276832068
"1943",1,"y","all",10.67,"12.6.4",-0.00325159295292776
"1944",1,"n","all",10.67,"20.5.8",-0.100281272914977
"1945",1,"n","all",10.67,"22.6.5",-0.133866789813838
"1946",1,"y","all",10.67,"25.1.2",0.00040022896357335
"1947",2,"y","all",10.67,"13.2.9",-0.095303076040388
"1948",2,"n","all",10.67,"15.6.10",-0.112565672800406
"1949",2,"n","all",10.67,"19.4.8",-0.150395625977771
"1950",2,"y","all",10.67,"21.3.8",-0.131778181963686
"1951",2,"y","all",10.67,"28.3.3",-0.110521289162257
"1952",2,"n","all",10.67,"32.4.6",-0.134887898824407
"1953",1,"n","all",6.67,"10.2.1",-0.0254989732343695
"1954",1,"y","all",6.67,"10.4.10",0.164141465632279
"1955",1,"y","all",6.67,"11.2.9",0.146270171646864
"1956",1,"n","all",6.67,"12.5.4",-0.0642179901016036
"1957",1,"y","all",6.67,"14.4.8",0.219506523737838
"1958",1,"n","all",6.67,"32.5.3",-0.0617962931095305
"1959",2,"y","all",6.67,"5.4.9",0.146158499491419
"1960",2,"n","all",6.67,"8.2.4",-0.0915085510283273
"1961",2,"n","all",6.67,"25.1.5",-0.0527996461033585
"1962",2,"y","all",6.67,"27.6.10",0.0445105513613666
"1963",2,"n","all",6.67,"31.3.3",-0.116880839748352
"1964",2,"y","all",6.67,"31.5.3",-0.0603974139022506
"1965",1,"y","all",5.33,"4.3.1",0.25461503386237
"1966",1,"y","all",5.33,"22.6.9",0.212831203108572
"1967",1,"n","all",5.33,"25.2.2",-0.054543056960147
"1968",1,"n","all",5.33,"25.2.6",-0.0231920222195778
"1969",1,"y","all",5.33,"25.4.10",0.132842187154518
"1970",1,"n","all",5.33,"28.3.4",-0.0283298279883447
"1971",2,"n","all",5.33,"5.3.1",-0.0990979152309922
"1972",2,"n","all",5.33,"20.6.9",-0.0998168754532534
"1973",2,"y","all",5.33,"26.6.9",0.172337621872379
"1974",2,"y","all",5.33,"29.1.3",0.143229469759594
"1975",2,"y","all",5.33,"31.5.10",0.134368368516369
"1976",2,"n","all",5.33,"32.4.5",-0.0859452783608595
